,RaceDesc,OverallJobAccess_D,lowwagelaborforce_D,Access30Transit_D,Access30Transit_ts_D,spatialmismatch_D,SAP,Agency,Language,stage,Age_bin,total_boardings
62139,1,4,3,4,4,2,1,0,0,3,2,0.0
62140,1,4,3,4,4,2,1,0,0,2,4,234.0
62167,0,4,3,4,4,2,0,0,0,2,1,6.0
62172,2,4,3,4,4,2,0,0,0,2,2,5.0
62173,0,4,3,4,4,2,1,2,0,2,1,0.0
62174,0,4,3,4,4,2,0,4,0,2,4,4.0
62175,4,4,3,4,4,2,0,0,0,2,1,7.0
62178,0,4,3,4,4,2,1,3,0,2,4,66.0
62190,0,4,3,4,4,2,1,2,0,2,4,0.0
62191,0,4,3,4,4,2,0,0,0,2,2,20.0
62192,1,4,3,4,4,2,0,3,0,2,4,0.0
62194,4,4,3,4,4,2,1,0,0,1,4,336.0
62232,5,4,3,4,4,2,0,1,0,1,2,70.0
62248,0,4,3,4,4,2,0,4,0,1,4,295.0
62288,0,4,3,4,4,2,0,0,0,1,4,417.0
62326,0,4,3,4,4,2,0,4,0,1,4,2.0
62328,0,4,3,4,4,2,0,0,0,2,4,2.0
62329,0,4,3,4,4,2,0,0,0,2,4,0.0
62330,0,4,3,4,4,2,1,2,0,1,3,85.0
62353,3,4,3,4,4,2,0,4,0,1,3,184.0
62369,3,4,3,4,4,2,1,0,0,1,1,0.0
62370,3,4,3,4,4,2,1,0,0,1,1,140.0
62371,3,4,3,4,4,2,1,0,0,2,1,0.0
62372,3,4,3,4,4,2,1,0,0,2,1,140.0
62391,4,4,3,4,4,2,1,0,5,1,0,79.0
62401,7,4,3,4,4,2,0,0,0,1,2,99.0
62408,3,4,3,3,4,1,0,5,2,3,4,85.0
62415,2,4,3,3,4,1,0,0,1,3,4,0.0
62416,1,4,3,3,4,1,0,4,5,2,3,458.0
62458,2,4,3,3,4,1,1,0,1,2,5,1059.0
62502,2,4,3,3,4,1,1,2,1,2,5,0.0
62503,2,4,3,3,4,1,0,0,1,2,0,0.0
62504,2,4,3,3,4,1,1,0,0,1,5,176.0
62528,2,4,3,3,4,1,0,0,1,1,4,0.0
62529,2,4,3,3,4,1,1,0,5,1,5,0.0
62530,2,4,3,3,4,1,1,0,5,1,5,23.0
62540,2,4,3,3,4,1,1,0,1,1,5,287.0
62579,2,4,3,3,4,1,1,2,1,1,5,0.0
62580,2,4,3,3,4,1,1,2,0,1,5,0.0
62581,2,4,3,3,4,1,0,1,0,1,4,0.0
62582,3,4,3,3,4,1,0,0,2,1,1,683.0
62614,2,4,3,3,4,1,1,2,0,1,5,268.0
62638,3,4,3,3,4,1,0,0,2,1,2,544.0
62664,2,4,3,3,4,1,0,0,0,1,4,17.0
62673,2,4,3,3,4,1,0,0,0,1,2,0.0
62674,2,4,3,3,4,1,0,0,1,1,2,0.0
62675,3,4,1,4,4,1,0,5,2,3,4,321.0
62695,5,4,1,4,4,1,0,1,5,1,3,0.0
62696,4,4,1,4,4,1,0,4,5,1,1,1.0
62699,0,4,1,4,4,1,1,2,0,2,4,150.0
62706,5,4,1,4,4,1,0,5,5,1,2,0.0
62707,0,4,1,4,4,1,0,4,0,1,2,20.0
62709,1,4,1,4,4,1,0,4,0,2,0,0.0
62710,0,4,1,4,4,1,0,4,0,1,3,6.0
62712,1,4,1,4,4,1,0,4,0,1,3,0.0
62713,2,4,1,4,4,1,0,4,0,2,1,184.0
62737,6,4,1,4,4,1,0,1,0,3,2,0.0
62738,1,4,1,4,4,1,0,0,0,2,4,32.0
62744,0,4,1,4,4,1,0,5,0,2,2,0.0
62745,0,4,1,4,4,1,1,2,0,3,2,0.0
62746,3,4,1,4,4,1,0,0,0,2,1,7.0
62747,0,4,1,4,4,1,0,0,0,2,1,0.0
62749,0,4,1,4,4,1,0,4,0,2,4,0.0
62750,1,4,1,4,4,1,1,2,0,3,2,0.0
62752,0,4,1,4,4,1,0,4,0,1,2,23.0
62758,2,4,1,4,4,1,0,4,0,1,2,0.0
62759,4,4,1,4,4,1,0,4,5,1,2,0.0
62762,1,4,1,4,4,1,1,2,0,1,5,135.0
62785,2,4,1,4,4,1,0,4,0,1,3,0.0
62786,2,4,1,4,4,1,0,1,0,1,0,8.0
62788,0,4,1,4,4,1,0,1,0,1,1,48.0
62797,1,4,1,4,4,1,1,3,0,1,4,3.0
62798,1,4,1,4,4,1,1,3,0,1,5,67.0
62818,4,4,1,4,4,1,0,0,0,1,4,160.0
62834,0,4,1,4,4,1,0,0,0,1,1,1.0
62835,1,4,1,4,4,1,1,3,0,1,5,42.0
62848,1,4,1,4,4,1,1,3,0,1,4,95.0
62853,7,4,1,4,4,1,0,4,0,1,1,0.0
62854,4,4,1,4,4,1,0,0,0,1,3,23.0
62861,0,4,1,4,4,1,0,4,0,1,3,18.0
62867,4,4,1,4,4,1,1,0,0,1,3,37.0
62880,7,4,1,4,4,1,0,4,0,1,2,2.0
62882,0,4,1,4,4,1,0,1,0,1,3,1.0
62883,3,4,1,4,4,1,1,0,2,1,5,84.0
62894,3,4,1,4,4,1,0,0,0,1,0,0.0
62895,2,4,1,4,4,1,0,0,0,1,1,151.0
62904,2,2,3,3,4,3,0,0,0,3,3,30.0
62906,1,2,3,3,4,3,1,0,0,2,4,22.0
62911,0,2,3,3,4,3,0,1,0,1,1,0.0
62912,0,2,3,3,4,3,0,0,0,2,0,0.0
62913,3,2,3,3,4,3,0,0,2,1,2,0.0
62914,0,2,3,3,4,3,0,0,0,1,2,0.0
62915,4,2,3,3,4,3,0,0,0,1,3,63.0
62922,1,2,2,3,3,3,0,4,0,1,2,0.0
62923,1,2,2,3,3,3,1,2,0,1,4,0.0
62924,2,2,2,3,3,3,0,1,0,1,4,0.0
62925,0,2,2,3,3,3,0,0,0,1,4,0.0
62926,3,2,2,3,3,3,0,0,2,1,0,0.0
62927,0,1,4,3,3,4,1,2,0,1,1,1.0
62928,0,1,4,3,3,4,1,2,0,1,4,0.0
62929,0,1,4,3,3,4,0,1,0,1,3,3.0
62931,0,1,4,3,3,4,1,2,0,1,3,0.0
62932,1,4,2,4,4,1,1,2,0,1,2,3.0
62933,1,4,2,4,4,1,1,3,0,2,3,56.0
62945,1,4,2,4,4,1,1,2,0,1,2,35.0
62946,1,4,2,4,4,1,1,2,0,2,2,0.0
62947,1,4,2,4,4,1,1,2,0,2,2,35.0
62950,4,4,2,4,4,1,0,0,0,1,1,157.0
62978,1,4,2,4,4,1,1,2,0,2,3,335.0
63003,4,4,2,4,4,1,1,0,0,2,4,88.0
63016,3,4,2,4,4,1,0,0,2,1,4,181.0
63059,0,4,2,4,4,1,0,0,0,2,4,0.0
63061,4,4,2,4,4,1,0,0,0,1,0,20.0
63068,6,4,2,4,4,1,1,2,0,1,4,0.0
63069,0,4,2,4,4,1,1,0,0,1,1,178.0
63096,5,4,2,4,4,1,1,0,0,1,3,121.0
63110,3,4,2,4,4,1,0,0,2,1,4,0.0
63114,1,4,2,4,4,1,1,0,5,1,5,93.0
63117,0,3,4,3,4,4,0,0,0,2,3,90.0
63129,4,3,4,3,4,4,0,0,0,3,4,224.0
63156,1,3,4,3,4,4,0,0,0,2,2,0.0
63157,1,3,4,3,4,4,0,0,0,2,4,21.0
63161,0,3,4,3,4,4,1,2,0,1,5,0.0
63162,1,3,4,3,4,4,1,0,0,1,4,38.0
63174,0,3,4,3,4,4,1,2,0,1,4,643.0
63202,3,3,4,3,4,4,0,0,2,1,1,0.0
63203,1,3,4,3,4,4,1,2,0,1,5,175.0
63224,0,3,4,3,4,4,0,3,0,1,4,0.0
63225,0,3,4,3,4,4,0,0,0,1,1,0.0
63226,0,3,3,4,4,3,0,0,0,2,1,0.0
63227,3,3,3,4,4,3,0,0,2,1,2,306.0
63269,1,3,3,4,4,3,0,1,5,2,5,0.0
63270,2,3,3,4,4,3,0,0,0,1,1,7.0
63275,3,3,3,4,4,3,0,0,2,1,1,531.0
63321,2,3,3,4,4,3,1,0,1,1,5,46.0
63328,0,3,3,4,4,3,0,4,0,1,2,3.0
63330,5,3,3,4,4,3,0,1,0,1,0,0.0
63331,0,3,3,4,4,3,0,0,0,1,0,0.0
63332,2,3,3,4,4,3,0,0,0,1,2,0.0
63333,1,3,3,3,3,3,0,1,0,1,5,0.0
63334,3,3,3,3,3,3,0,0,0,2,1,0.0
63335,5,3,3,3,3,3,1,2,5,3,2,0.0
63336,1,3,3,3,3,3,1,3,0,2,5,156.0
63373,5,3,3,3,3,3,0,0,5,2,1,0.0
63374,1,3,3,3,3,3,0,5,0,2,2,2.0
63375,1,3,3,3,3,3,1,3,0,2,5,53.0
63388,0,3,3,3,3,3,0,5,0,1,0,0.0
63389,1,3,3,3,3,3,1,0,0,1,4,0.0
63390,3,3,3,3,3,3,0,0,2,1,2,28.0
63406,3,3,3,3,3,3,0,0,2,1,2,0.0
63408,1,3,3,3,3,3,1,2,0,1,3,70.0
63429,3,3,3,3,3,3,0,0,0,1,1,0.0
63430,1,3,3,3,3,3,1,0,0,1,4,6.0
63433,5,4,2,3,3,1,0,0,2,2,3,325.0
63464,0,4,2,3,3,1,0,5,0,3,0,28.0
63468,1,4,2,3,3,1,0,4,0,2,2,157.0
63495,5,4,2,3,3,1,0,0,5,1,2,158.0
63531,4,4,2,3,3,1,1,3,0,1,5,0.0
63532,2,4,3,3,3,2,0,4,0,2,4,50.0
63552,1,4,3,3,3,2,1,2,0,1,1,46.0
63565,1,4,3,3,3,2,1,3,0,3,1,0.0
63566,1,4,3,3,3,2,0,1,0,2,1,0.0
63567,0,4,3,3,3,2,0,0,0,2,3,0.0
63568,4,4,3,3,3,2,1,2,0,2,1,0.0
63569,0,4,3,3,3,2,0,0,0,2,1,0.0
63570,4,4,3,3,3,2,0,0,0,1,0,154.0
63606,6,4,3,3,3,2,0,1,0,1,1,0.0
63607,4,4,3,3,3,2,1,0,0,1,5,0.0
63608,3,4,3,3,3,2,0,0,0,1,5,0.0
63609,1,3,2,3,4,1,0,0,0,1,3,0.0
63610,4,3,2,3,4,1,0,0,0,2,4,238.0
63634,0,3,2,3,4,1,0,0,0,2,2,173.0
63669,6,3,2,3,4,1,1,0,0,1,5,330.0
63696,0,3,2,3,4,1,0,0,0,1,1,0.0
63697,1,3,2,3,4,1,0,0,0,1,2,0.0
63698,4,4,3,3,3,1,0,0,0,2,2,0.0
63699,0,4,3,3,3,1,0,1,0,2,3,0.0
63700,3,4,3,3,3,1,0,0,0,2,3,16.0
63704,3,4,3,3,3,1,0,0,2,2,1,2.0
63705,3,4,3,3,3,1,0,0,2,2,1,0.0
63706,2,4,3,3,3,1,0,0,0,2,0,0.0
63709,0,4,3,3,3,1,0,0,0,2,0,26.0
63716,0,4,3,3,3,1,0,0,0,2,0,15.0
63719,1,4,3,3,3,1,0,4,0,1,2,0.0
63720,7,4,3,3,3,1,0,4,0,1,3,3.0
63722,2,4,3,3,3,1,0,1,0,1,4,7.0
63726,0,4,3,3,3,1,0,1,0,1,4,1.0
63727,4,4,3,3,3,1,0,0,0,1,3,0.0
63728,0,4,3,3,3,1,1,0,0,1,0,0.0
63729,0,4,3,3,3,1,1,0,0,1,0,146.0
63730,0,4,3,3,3,1,1,0,0,2,0,0.0
63731,0,4,3,3,3,1,1,0,0,2,0,146.0
63758,3,4,3,3,3,1,0,0,0,1,0,26.0
63764,2,4,3,3,3,1,1,0,0,1,5,0.0
63765,3,4,3,3,3,1,0,0,2,1,0,38.0
63770,1,4,4,3,4,3,0,0,0,2,4,0.0
63771,1,4,4,3,4,3,0,0,0,4,1,1.0
63772,3,4,4,3,4,3,0,4,2,1,3,0.0
63774,1,4,4,3,4,3,0,1,0,1,2,0.0
63775,2,4,4,3,4,3,0,4,0,2,4,0.0
63776,2,4,4,3,4,3,0,0,0,3,0,3.0
63777,1,4,4,3,4,3,0,1,0,2,5,0.0
63779,1,4,4,3,4,3,0,0,0,3,2,0.0
63780,1,4,4,3,4,3,1,2,0,1,3,0.0
63781,4,4,4,3,4,3,0,0,5,1,2,0.0
63782,2,4,4,3,4,3,0,0,0,1,0,4.0
63785,1,4,4,3,4,3,1,2,0,1,2,0.0
63786,1,4,4,3,4,3,0,0,5,1,2,10.0
63792,1,4,4,3,4,3,0,0,5,1,4,34.0
63804,0,4,4,3,4,3,0,1,0,1,1,0.0
63807,2,4,4,3,4,3,0,0,0,1,4,0.0
63808,1,3,2,4,4,2,0,1,0,1,3,0.0
63810,2,3,2,4,4,2,0,0,0,1,1,0.0
63811,1,3,2,4,4,2,0,1,0,1,1,0.0
63812,2,2,4,1,2,4,0,0,0,3,2,0.0
63813,5,2,4,1,2,4,0,5,5,1,1,0.0
63814,3,2,4,1,2,4,0,0,2,2,4,1.0
63815,1,2,4,1,2,4,1,0,0,2,3,14.0
63818,2,2,4,1,2,4,0,3,0,1,3,0.0
63819,1,2,4,1,2,4,1,0,0,1,4,0.0
63820,0,2,4,1,2,4,1,0,5,1,5,199.0
63845,0,2,4,1,2,4,1,0,5,1,5,734.0
63886,0,2,4,1,2,4,1,0,5,1,4,301.0
63925,0,2,4,1,2,4,1,0,5,1,5,71.0
63926,0,2,4,1,2,4,1,0,5,1,5,7.0
63939,0,2,4,1,2,4,1,0,5,2,5,71.0
63940,0,2,4,1,2,4,1,0,5,2,5,7.0
63943,0,2,4,1,2,4,1,0,5,1,4,3.0
63945,3,2,4,1,2,4,1,0,0,1,5,1.0
63946,1,2,4,1,2,4,1,2,5,1,4,16.0
63948,1,2,4,1,2,4,1,2,0,1,0,33.0
63953,2,4,4,3,3,3,0,0,0,2,3,0.0
63956,4,4,4,3,3,3,1,3,0,2,3,283.0
64001,1,4,4,3,3,3,1,2,0,2,1,2.0
64002,0,4,4,3,3,3,1,3,0,3,3,98.0
64037,0,4,4,3,3,3,1,0,0,3,3,0.0
64038,0,4,4,3,3,3,1,0,0,3,3,26.0
64039,0,4,4,3,3,3,1,0,0,4,3,0.0
64040,0,4,4,3,3,3,1,0,0,4,3,26.0
64049,1,4,4,3,3,3,1,0,0,3,3,80.0
64053,0,4,4,3,3,3,1,2,0,2,1,0.0
64054,4,4,4,3,3,3,0,0,0,1,1,0.0
64055,1,4,4,3,3,3,0,1,0,1,2,0.0
64056,4,4,4,3,3,3,1,0,0,1,0,0.0
64058,8,4,4,3,3,3,0,1,0,1,5,0.0
64060,0,4,4,3,3,3,1,2,0,1,2,0.0
64061,0,4,1,2,1,1,1,2,0,1,2,0.0
64062,1,4,1,2,1,1,1,2,0,1,3,0.0
64063,3,3,4,1,1,4,0,0,2,3,1,18.0
64070,0,3,4,1,1,4,0,2,0,2,1,0.0
64072,1,3,4,1,1,4,0,0,0,2,2,27.0
64076,8,3,4,1,1,4,0,0,0,2,2,10.0
64081,5,3,4,1,1,4,0,0,0,2,3,815.0
64119,1,3,4,1,1,4,0,0,0,2,1,177.0
64136,5,3,4,1,1,4,0,0,5,2,2,132.0
64142,3,3,4,1,1,4,0,0,0,1,3,3.0
64144,0,3,4,1,1,4,0,0,0,1,2,0.0
64145,5,3,4,1,1,4,0,1,0,1,1,0.0
64146,0,3,4,1,1,4,1,0,0,1,3,128.0
64173,8,3,4,1,1,4,1,0,0,1,3,283.0
64197,1,3,4,1,1,4,1,2,0,1,4,126.0
64214,1,3,4,1,1,4,1,3,0,1,3,204.0
64249,3,3,4,1,1,4,0,0,2,1,1,0.0
64251,1,3,4,1,1,4,1,2,0,1,0,0.0
64252,3,3,4,1,1,4,0,0,2,1,3,0.0
64254,3,3,4,1,1,4,0,0,2,2,3,0.0
64256,3,3,4,1,1,4,0,0,2,1,1,4.0
64258,1,3,4,1,1,4,0,4,0,1,1,0.0
64260,3,3,4,1,1,4,0,0,2,1,1,2.0
64261,3,3,4,1,1,4,0,0,2,1,4,0.0
64262,1,3,4,1,1,4,0,1,0,1,4,125.0
64274,3,3,4,1,1,4,0,0,2,1,3,68.0
64283,4,3,4,1,1,4,0,0,0,1,0,0.0
64284,3,3,4,1,1,4,0,0,2,1,0,0.0
64285,3,3,4,1,1,4,0,0,2,1,0,4.0
64286,3,3,4,1,1,4,0,0,2,1,2,0.0
64287,1,3,4,1,1,4,0,0,0,1,3,0.0
64288,4,4,1,4,4,1,0,0,5,3,1,0.0
64290,1,4,1,4,4,1,0,0,0,3,4,0.0
64291,1,4,1,4,4,1,1,3,0,1,1,0.0
64292,1,4,1,4,4,1,0,1,0,3,3,0.0
64293,0,4,1,4,4,1,1,2,0,1,5,0.0
64295,3,4,1,4,4,1,1,0,0,2,4,248.0
64306,0,4,1,4,4,1,0,1,0,2,2,3.0
64307,0,4,1,4,4,1,1,2,0,2,3,290.0
64335,1,4,1,4,4,1,0,0,0,2,4,1.0
64336,0,4,1,4,4,1,1,3,0,2,3,0.0
64337,4,4,1,4,4,1,1,0,0,1,5,0.0
64338,4,4,1,4,4,1,1,0,0,1,1,102.0
64376,1,4,1,4,4,1,1,0,0,1,4,26.0
64385,0,4,1,4,4,1,0,1,0,1,3,407.0
64427,2,4,1,4,4,1,0,1,0,1,3,0.0
64429,0,4,1,4,4,1,1,0,0,1,4,50.0
64462,5,4,1,4,4,1,1,0,0,1,2,29.0
64475,1,4,1,4,4,1,0,0,0,1,0,0.0
64476,1,4,1,4,4,1,0,0,0,1,2,1.0
64479,3,4,3,2,2,2,0,5,2,4,4,285.0
64497,5,4,3,2,2,2,1,2,0,1,4,233.0
64498,5,4,3,2,2,2,1,2,0,1,4,0.0
64525,5,4,3,2,2,2,1,0,0,2,4,233.0
64526,5,4,3,2,2,2,1,0,0,2,4,0.0
64527,1,4,3,2,2,2,0,0,0,2,4,0.0
64528,3,4,3,2,2,2,0,0,2,2,2,256.0
64544,1,4,3,2,2,2,0,1,0,1,4,0.0
64545,3,4,3,2,2,2,0,5,2,1,4,718.0
64570,4,4,3,2,2,2,1,0,4,1,5,138.0
64587,1,4,3,2,2,2,1,3,5,1,5,256.0
64600,2,4,3,2,2,2,0,0,0,1,0,17.0
64607,1,4,3,2,2,2,0,1,0,1,2,0.0
64608,0,4,3,2,2,2,0,0,0,1,4,0.0
64609,4,4,3,2,2,2,1,0,0,1,3,7.0
64610,3,4,4,3,3,1,0,5,0,3,3,0.0
64611,6,4,4,3,3,1,0,1,0,2,3,0.0
64612,1,4,4,3,3,1,0,0,0,1,4,0.0
64613,3,4,4,3,3,1,0,0,0,2,0,154.0
64641,0,4,4,3,3,1,0,1,0,1,1,0.0
64642,2,4,4,3,3,1,0,4,0,2,0,5.0
64644,0,4,4,3,3,1,0,0,0,2,4,427.0
64684,0,4,4,3,3,1,1,3,0,2,3,0.0
64685,0,4,4,3,3,1,1,3,0,3,2,157.0
64730,1,4,4,3,3,1,1,3,0,2,4,44.0
64739,7,4,4,3,3,1,1,3,0,3,3,262.0
64784,0,4,4,3,3,1,0,1,0,1,2,0.0
64785,1,4,4,3,3,1,0,1,0,1,2,0.0
64786,1,4,4,3,3,1,0,4,0,1,5,44.0
64797,1,4,4,3,3,1,0,5,0,1,0,13.0
64805,1,4,4,3,3,1,1,3,0,1,4,0.0
64807,7,4,4,3,3,1,0,0,0,1,0,16.0
64814,4,4,4,3,3,1,0,1,0,1,4,0.0
64815,1,4,4,3,3,1,0,4,0,1,4,1.0
64816,1,4,4,3,3,1,0,4,0,1,4,0.0
64817,1,4,4,3,3,1,1,0,0,2,4,1.0
64818,1,4,4,3,3,1,1,0,0,2,4,0.0
64819,1,4,4,3,3,1,0,4,0,1,0,68.0
64831,0,4,4,3,3,1,1,2,0,1,4,178.0
64851,1,4,4,3,3,1,0,0,0,1,0,0.0
64852,0,4,4,3,3,1,0,1,0,1,3,0.0
64853,4,4,4,3,3,1,1,0,0,1,3,72.0
64865,4,4,4,3,3,1,1,0,0,1,5,170.0
64888,1,4,4,3,3,1,0,1,0,1,0,0.0
64889,1,4,4,3,3,1,0,0,0,1,2,86.0
64898,1,4,4,3,3,1,0,0,0,1,2,104.0
64915,2,4,4,3,3,1,1,0,0,1,3,0.0
64916,0,4,4,3,3,1,0,1,0,1,0,0.0
64917,1,4,4,3,3,1,0,1,0,1,2,1.0
64918,1,4,4,3,3,1,1,2,0,1,4,73.0
64930,2,4,4,3,3,1,1,0,0,1,2,0.0
64931,5,3,3,4,4,2,0,5,5,1,3,0.0
64933,1,3,3,4,4,2,0,5,0,3,3,0.0
64935,4,3,3,4,4,2,0,4,0,2,2,108.0
64952,3,3,3,4,4,2,0,1,0,2,1,0.0
64953,8,3,3,4,4,2,0,1,0,2,0,0.0
64954,6,3,3,4,4,2,0,1,0,2,2,0.0
64955,0,3,3,4,4,2,0,1,0,2,1,0.0
64957,1,3,3,4,4,2,0,1,0,2,2,0.0
64958,3,3,3,4,4,2,0,1,0,2,2,0.0
64959,0,3,3,4,4,2,1,2,0,2,1,0.0
64960,1,3,3,4,4,2,0,1,0,2,3,0.0
64961,0,3,3,4,4,2,0,1,0,2,2,0.0
64962,1,3,3,4,4,2,0,1,0,2,1,0.0
64964,6,3,3,4,4,2,0,1,0,1,1,0.0
64965,0,3,3,4,4,2,0,1,0,1,3,0.0
64966,1,3,3,4,4,2,1,2,0,1,1,0.0
64967,0,3,3,4,4,2,0,1,0,1,1,0.0
64969,4,3,3,4,4,2,0,4,0,1,2,0.0
64970,8,3,3,4,4,2,0,1,0,1,3,0.0
64971,1,3,3,4,4,2,1,2,0,1,3,0.0
64973,1,3,3,4,4,2,0,4,0,1,1,0.0
64976,1,3,3,4,4,2,0,1,0,1,1,0.0
64977,1,3,3,4,4,2,0,1,0,1,2,0.0
64982,0,3,3,4,4,2,1,2,0,1,4,0.0
64983,2,3,3,4,4,2,0,1,0,1,1,0.0
64985,0,3,3,4,4,2,1,2,0,1,3,1.0
64987,8,3,3,4,4,2,0,1,0,1,1,0.0
64989,0,3,3,4,4,2,0,1,0,2,3,0.0
64991,0,3,3,4,4,2,0,0,0,3,3,0.0
64997,5,3,3,4,4,2,0,1,0,1,0,0.0
64998,0,3,3,4,4,2,0,0,0,1,1,0.0
65000,2,3,3,4,4,2,0,1,0,1,3,0.0
65002,6,3,3,4,4,2,0,1,0,1,3,0.0
65003,1,3,3,4,4,2,0,1,0,1,3,0.0
65004,0,3,3,4,4,2,1,2,0,1,3,0.0
65005,5,3,3,4,4,2,0,1,0,1,1,0.0
65010,0,3,3,4,4,2,0,1,0,1,4,0.0
65011,4,3,3,4,4,2,0,0,0,1,2,0.0
65012,2,3,3,4,4,2,0,1,0,1,2,0.0
65013,1,3,3,4,4,2,0,1,0,1,4,0.0
65019,0,3,3,4,4,2,0,0,0,1,2,0.0
65022,3,3,3,4,4,2,0,0,0,1,1,0.0
65025,0,3,1,4,4,2,0,0,0,3,4,8.0
65031,0,3,1,4,4,2,0,0,0,4,4,8.0
65037,0,3,1,4,4,2,0,0,0,1,2,1.0
65038,0,3,1,4,4,2,0,0,0,1,1,11.0
65043,3,3,1,4,4,2,0,0,0,1,2,35.0
65045,4,2,4,2,2,4,1,0,0,2,2,0.0
65046,3,2,4,2,2,4,0,0,0,2,0,0.0
65047,8,2,4,2,2,4,0,1,0,2,4,0.0
65048,5,2,4,2,2,4,0,1,0,1,2,0.0
65049,4,2,4,2,2,4,0,0,0,1,0,3.0
65050,4,2,4,2,2,4,1,0,0,1,0,0.0
65052,3,2,4,2,2,4,0,0,2,1,1,1.0
65053,3,2,4,2,2,4,0,0,0,1,0,0.0
65054,0,2,4,2,2,4,0,0,0,1,0,0.0
65055,0,2,4,2,2,4,0,0,0,1,1,0.0
65056,0,4,4,1,2,4,0,0,0,2,1,0.0
65057,3,4,4,1,2,4,0,0,2,2,3,51.0
65082,1,4,4,1,2,4,0,1,0,2,4,1.0
65083,3,4,4,1,2,4,0,1,2,4,3,0.0
65084,4,4,4,1,2,4,0,0,0,1,1,0.0
65085,4,4,4,1,2,4,0,1,0,1,1,0.0
65086,1,4,4,1,2,4,0,5,0,1,4,4.0
65089,4,4,4,1,2,4,1,0,0,1,5,0.0
65090,0,4,4,1,2,4,0,1,0,1,2,0.0
65091,0,4,4,1,2,4,0,0,0,1,3,15.0
65102,0,3,4,1,2,4,0,0,0,2,3,2.0
65104,0,3,4,1,2,4,0,1,0,1,2,0.0
65105,3,3,4,1,2,4,0,0,2,2,4,353.0
65123,1,3,4,1,2,4,0,3,5,1,3,113.0
65152,3,3,4,1,2,4,0,0,0,1,1,31.0
65160,8,3,4,1,2,4,1,2,0,1,0,0.0
65161,2,3,4,1,2,4,0,1,0,1,2,0.0
65162,2,3,4,1,2,4,0,0,0,1,0,0.0
65163,8,3,4,1,2,4,0,0,0,1,1,0.0
65164,3,3,4,1,2,4,0,0,2,1,3,117.0
65170,5,3,4,1,2,4,1,2,0,1,1,0.0
65172,1,4,3,4,2,2,0,0,0,2,1,0.0
65173,1,4,3,4,2,2,1,3,0,4,4,0.0
65174,3,4,3,4,2,2,0,4,0,1,2,0.0
65175,0,4,3,4,2,2,0,0,0,2,2,12.0
65181,1,4,3,4,2,2,0,4,0,1,1,0.0
65182,0,4,3,4,2,2,0,0,0,1,1,0.0
65183,3,4,3,4,2,2,0,0,2,1,2,0.0
65185,3,4,3,4,2,2,0,0,2,2,2,0.0
65187,4,4,3,4,2,2,0,5,0,1,1,0.0
65188,1,3,4,2,1,4,0,0,0,3,4,0.0
65189,3,3,4,2,1,4,0,0,2,3,2,33.0
65194,3,3,4,2,1,4,0,0,0,2,0,0.0
65195,3,3,4,2,1,4,0,4,2,2,4,4.0
65196,2,3,4,2,1,4,0,0,0,2,2,0.0
65197,4,3,4,2,1,4,0,0,2,1,3,581.0
65241,1,3,4,2,1,4,1,0,0,1,3,1.0
65242,0,3,4,2,1,4,0,4,0,1,2,0.0
65243,0,3,4,2,1,4,0,1,0,1,1,0.0
65244,2,3,4,2,1,4,0,0,0,1,1,2.0
65246,1,3,4,2,1,4,0,0,0,1,0,0.0
65247,0,3,1,3,3,1,1,3,0,2,3,15.0
65255,0,3,1,3,3,1,0,1,0,2,2,0.0
65256,0,3,1,3,3,1,1,3,0,2,3,87.0
65264,3,3,1,3,3,1,0,0,0,2,1,111.0
65276,3,3,1,3,3,1,1,2,0,2,1,41.0
65285,1,3,1,3,3,1,1,3,0,2,1,0.0
65286,0,3,1,3,3,1,0,0,0,1,1,0.0
65287,5,3,1,3,3,1,0,1,0,1,1,0.0
65288,1,3,1,3,3,1,0,1,0,1,0,0.0
65289,1,3,1,3,3,1,0,1,0,1,5,0.0
65290,1,3,1,3,3,1,0,1,0,1,4,0.0
65291,5,3,1,3,3,1,0,1,0,1,4,0.0
65292,2,3,1,3,3,1,1,2,5,1,2,0.0
65293,0,3,1,3,3,1,1,2,5,1,1,0.0
65294,7,2,1,2,3,1,0,4,0,2,2,86.0
65328,4,2,1,2,3,1,0,0,0,2,1,177.0
65346,0,2,1,2,3,1,0,4,0,1,1,71.0
65374,0,2,1,2,3,1,0,0,0,1,3,0.0
65375,0,2,1,2,3,1,0,1,0,1,2,30.0
65383,0,2,1,2,3,1,0,1,0,1,4,0.0
65384,3,2,1,2,3,1,0,0,0,1,2,0.0
65385,2,4,2,3,3,1,0,0,0,2,1,0.0
65386,0,4,2,3,3,1,0,4,0,2,2,0.0
65387,1,4,2,3,3,1,0,0,0,1,0,0.0
65388,3,4,2,3,3,1,0,0,2,1,3,863.0
65427,3,4,2,3,3,1,0,0,2,1,2,0.0
65428,3,4,2,3,3,1,0,5,2,1,3,0.0
65429,0,4,2,3,3,1,0,0,0,1,1,0.0
65430,0,2,4,3,3,4,0,0,0,1,3,403.0
65459,1,2,4,3,3,4,0,0,0,2,2,0.0
65460,3,2,4,3,3,4,1,2,0,2,5,20.0
65468,1,2,4,3,3,4,0,0,0,2,0,24.0
65470,0,2,4,3,3,4,1,3,0,3,3,9.0
65475,0,2,4,3,3,4,0,1,0,1,0,0.0
