,RaceDesc,Initial_Load,id,OverallJobAccess,lowwagelaborforce,Access30Transit,Access30Transit_ts,MSA,spatialmismatch,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,count_enroll
34221,1,0,246278,0.5733664631843567,512,0.160730093717575,0.1075752004981041,Seattle,0.1329558789730072,0,3,2,2,3,1,7,6,6,8,0,0,5,1,1
34222,0,0,244242,0.5733664631843567,512,0.160730093717575,0.1075752004981041,Seattle,0.1329558789730072,0,3,2,2,3,1,7,6,6,8,0,1,0,3,1
34242,1,0,237478,0.5733664631843567,512,0.160730093717575,0.1075752004981041,Seattle,0.1329558789730072,0,3,2,2,3,1,7,6,6,8,0,0,0,0,1
34289,3,0,88610,0.5733664631843567,512,0.160730093717575,0.1075752004981041,Seattle,0.1329558789730072,0,3,2,2,3,1,7,6,6,8,0,0,0,3,1
34332,4,0,170752,0.4291228353977203,513,0.0651165395975112,0.0372255109250545,Seattle,0.1394976675510406,0,3,1,1,3,0,7,4,3,9,0,0,5,3,2
34350,1,0,249736,0.4291228353977203,513,0.0651165395975112,0.0372255109250545,Seattle,0.1394976675510406,0,3,1,1,3,0,7,4,3,9,0,1,0,3,1
34363,1,2,235524,0.4291228353977203,513,0.0651165395975112,0.0372255109250545,Seattle,0.1394976675510406,0,3,1,1,3,0,7,4,3,9,0,0,0,3,1
34381,1,0,16798,0.4291228353977203,513,0.0651165395975112,0.0372255109250545,Seattle,0.1394976675510406,0,3,1,1,3,0,7,4,3,9,0,1,0,2,1
34413,5,2,20242,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,0,5,0,3,3
34417,3,2,9386,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,0,5,0,2,3
34426,3,0,176130,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,0,0,2,1,2
34429,4,0,61806,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,0,0,5,4,2
34435,6,1,245952,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,1,2,0,2,1
34436,0,0,249404,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,0,0,0,1,1
34449,3,2,239542,1.7138440608978271,297,0.1067478880286216,0.0913317278027534,Seattle,0.0483683682978153,2,0,2,2,0,7,2,5,5,1,0,0,2,1,1
34495,4,1,214724,0.6819031834602356,315,0.0255684498697519,0.0074571520090103,Seattle,0.078896477818489,0,1,0,0,2,1,3,2,2,5,1,3,0,1,2
34496,1,0,131968,0.6819031834602356,315,0.0255684498697519,0.0074571520090103,Seattle,0.078896477818489,0,1,0,0,2,1,3,2,2,5,0,4,0,0,2
34497,3,2,174104,0.6819031834602356,315,0.0255684498697519,0.0074571520090103,Seattle,0.078896477818489,0,1,0,0,2,1,3,2,2,5,0,5,2,3,2
34506,1,1,246602,0.6819031834602356,315,0.0255684498697519,0.0074571520090103,Seattle,0.078896477818489,0,1,0,0,2,1,3,2,2,5,1,2,0,1,1
34516,3,0,241880,0.6819031834602356,315,0.0255684498697519,0.0074571520090103,Seattle,0.078896477818489,0,1,0,0,2,1,3,2,2,5,0,1,2,0,1
34517,5,0,241878,0.6819031834602356,315,0.0255684498697519,0.0074571520090103,Seattle,0.078896477818489,0,1,0,0,2,1,3,2,2,5,0,1,2,3,1
34563,3,2,242666,1.0333422422409058,264,0.0656003206968307,0.0598689168691635,Seattle,0.0582460425794124,1,0,1,1,1,3,1,4,4,2,0,5,2,3,1
34604,0,0,31420,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,1,3
34609,3,0,75192,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,4,2,3,3
34610,1,1,66838,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,1,3,0,1,2
34613,1,0,70104,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,2,2
34616,0,0,148602,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,2,2
34617,0,0,244750,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,2,2
34625,0,0,136706,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,4,2
34626,0,1,227092,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,1,2,0,1,2
34632,0,1,103858,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,1,0,0,0,2
34636,0,0,108742,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,3,2
34637,5,0,202540,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,5,2,2
34639,2,0,233886,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,2,2
34643,3,0,51510,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,2,2,2
34647,1,1,30246,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,1,2,0,1,2
34722,0,0,246446,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,1,1
34723,0,0,246330,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,0,1
34724,0,0,249074,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,1,1
34725,3,0,248748,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,1,1
34726,3,0,244456,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,2,4,1
34727,2,0,245484,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,4,1
34728,1,0,249860,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,1,1
34767,0,0,238712,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,4,0,1,1
34768,1,0,242836,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,4,1
34769,0,0,242650,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,4,1
34770,0,0,242182,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,5,1
34771,5,0,235714,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,0,1
34772,5,0,235712,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,2,1
34818,2,0,38926,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,0,0,1,1
34847,1,0,42210,0.5782375931739807,798,0.1015677526593208,0.0840992107987403,Seattle,0.206894189119339,0,3,2,2,3,1,9,5,5,9,0,1,0,2,1
34926,3,0,137370,0.9282522201538086,586,0.1228617429733276,0.0607129335403442,Seattle,0.1345167309045791,1,3,2,1,3,3,8,5,4,9,0,3,2,2,3
34931,1,1,193864,0.9282522201538086,586,0.1228617429733276,0.0607129335403442,Seattle,0.1345167309045791,1,3,2,1,3,3,8,5,4,9,1,3,0,4,2
34957,7,0,197796,0.9282522201538086,586,0.1228617429733276,0.0607129335403442,Seattle,0.1345167309045791,1,3,2,1,3,3,8,5,4,9,0,3,0,0,1
34965,1,0,246270,0.9282522201538086,586,0.1228617429733276,0.0607129335403442,Seattle,0.1345167309045791,1,3,2,1,3,3,8,5,4,9,0,0,5,1,1
35025,1,1,55494,0.9282522201538086,586,0.1228617429733276,0.0607129335403442,Seattle,0.1345167309045791,1,3,2,1,3,3,8,5,4,9,1,3,0,1,1
35067,0,1,237234,0.6832252740859985,254,0.00024870299967,0.00024870299967,Seattle,0.0635896027088165,0,0,0,0,1,1,1,0,0,3,1,2,0,1,1
35102,3,2,18116,0.8173382878303528,408,0.0014136402169242,0.0014136402169242,Seattle,0.0974985286593437,1,2,0,0,2,2,5,0,1,7,0,5,2,4,2
35105,0,0,244594,0.8173382878303528,408,0.0014136402169242,0.0014136402169242,Seattle,0.0974985286593437,1,2,0,0,2,2,5,0,1,7,0,0,0,1,1
35124,5,0,243986,1.15115487575531,407,0.0002444397832732,0.0002444397832732,Seattle,0.0857251957058906,1,2,0,0,2,4,5,0,0,6,0,0,0,3,1
35176,4,2,236720,1.1491408348083496,260,0.059708297252655,0.0493238195776939,Seattle,0.0548074766993522,1,0,1,1,0,4,1,3,4,2,0,0,0,1,1
35219,0,1,192582,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,1,2,0,3,2
35223,6,1,130222,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,1,3,0,3,2
35225,0,1,106504,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,1,0,0,4,2
35233,0,1,244542,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,1,2,0,4,1
35234,2,0,244422,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,0,1,0,1,1
35245,3,0,241298,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,0,0,2,2,1
35246,0,0,237240,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,0,1,0,4,1
35247,0,0,236626,1.5230106115341189,253,0.5841382741928101,0.3173094689846039,Seattle,0.0453015752136707,2,0,3,3,0,6,1,7,7,1,0,0,0,1,1
35275,4,0,236838,1.92382287979126,351,0.3009921312332153,0.0773208886384964,Seattle,0.0509054958820343,3,1,2,2,0,7,3,7,5,2,0,0,0,0,2
35320,1,0,121572,0.5411953330039978,199,0.0375967025756835,0.0415709465742111,Seattle,0.0522197261452674,0,0,1,1,0,1,0,2,4,2,0,0,0,0,4
35329,5,0,241088,0.5411953330039978,199,0.0375967025756835,0.0415709465742111,Seattle,0.0522197261452674,0,0,1,1,0,1,0,2,4,2,0,1,0,2,1
35344,3,0,72156,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,2,2,2
35350,0,0,127574,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,4,0,3,2
35351,0,0,127302,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,0,4,2
35355,0,1,137768,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,1,2,0,3,2
35362,0,0,165102,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,1,0,3,2
35363,2,0,165718,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,0,1,2
35364,2,2,61864,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,0,3,2
35382,6,2,246232,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,5,0,4,1
35383,3,0,245760,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,2,3,1
35384,3,0,245754,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,2,3,1
35385,3,0,245752,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,2,0,1
35408,2,0,239706,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,0,0,1
35409,3,2,242454,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,5,2,4,1
35410,3,2,242452,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,5,2,5,1
35411,3,0,240982,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,4,0,0,1
35412,0,0,235896,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,4,0,0,1
35413,3,0,237272,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,0,0,1
35414,2,0,235334,1.872465133666992,441,0.4057078659534454,0.4390918910503387,Seattle,0.065880998969078,3,2,2,3,1,7,6,7,8,3,0,0,0,0,1
35473,3,0,227118,1.7763961553573608,317,1.1915299892425537,0.5696741938591003,Seattle,0.0499420724809169,2,1,3,3,0,7,3,8,8,1,0,0,2,0,2
35474,1,0,135268,1.7763961553573608,317,1.1915299892425537,0.5696741938591003,Seattle,0.0499420724809169,2,1,3,3,0,7,3,8,8,1,0,4,0,3,2
35498,2,0,248960,1.7763961553573608,317,1.1915299892425537,0.5696741938591003,Seattle,0.0499420724809169,2,1,3,3,0,7,3,8,8,1,0,0,0,1,1
35499,0,0,248958,1.7763961553573608,317,1.1915299892425537,0.5696741938591003,Seattle,0.0499420724809169,2,1,3,3,0,7,3,8,8,1,0,0,0,1,1
35510,1,1,240668,1.7763961553573608,317,1.1915299892425537,0.5696741938591003,Seattle,0.0499420724809169,2,1,3,3,0,7,3,8,8,1,1,2,0,4,1
35546,2,1,97854,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,1,2,0,1,3
35551,0,0,93876,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,4,0,4,2
35552,0,0,82124,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,1,0,1,2
35578,1,0,249142,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,0,5,0,1
35579,1,0,245568,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,1,0,1,1
35580,0,0,245628,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,1,0,1,1
35601,5,0,243276,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,4,5,0,1
35602,0,0,241564,0.557373583316803,563,0.0009844964370131,0.0009844964370131,Seattle,0.1469639390707016,0,3,0,0,3,1,8,0,0,9,0,0,0,1,1
35633,7,0,166766,1.1609845161437988,369,0.0022584134712815,0.0006211741128936,Seattle,0.0774134323000907,1,1,0,0,2,4,4,0,0,5,0,4,0,1,2
35639,1,0,244036,1.1609845161437988,369,0.0022584134712815,0.0006211741128936,Seattle,0.0774134323000907,1,1,0,0,2,4,4,0,0,5,0,4,0,1,1
35646,2,0,242382,1.1609845161437988,369,0.0022584134712815,0.0006211741128936,Seattle,0.0774134323000907,1,1,0,0,2,4,4,0,0,5,0,1,0,2,1
35647,2,0,241452,1.1609845161437988,369,0.0022584134712815,0.0006211741128936,Seattle,0.0774134323000907,1,1,0,0,2,4,4,0,0,5,0,1,0,1,1
35649,1,0,85650,1.1609845161437988,369,0.0022584134712815,0.0006211741128936,Seattle,0.0774134323000907,1,1,0,0,2,4,4,0,0,5,0,1,0,4,1
35675,2,1,240118,0.3722770512104034,720,0.0140310451388359,0.0012959463056176,Seattle,0.1992609351873397,0,3,0,0,3,0,9,1,1,9,1,0,1,5,1
35676,2,1,240116,0.3722770512104034,720,0.0140310451388359,0.0012959463056176,Seattle,0.1992609351873397,0,3,0,0,3,0,9,1,1,9,1,0,1,5,1
35724,0,0,242648,0.9264057278633118,372,0.0120567362755537,0.0111767575144767,Seattle,0.0854511931538581,1,1,0,1,2,3,4,1,2,6,0,1,0,5,1
35725,2,0,241716,0.9264057278633118,372,0.0120567362755537,0.0111767575144767,Seattle,0.0854511931538581,1,1,0,1,2,3,4,1,2,6,0,0,0,0,1
35727,6,0,235754,0.9264057278633118,372,0.0120567362755537,0.0111767575144767,Seattle,0.0854511931538581,1,1,0,1,2,3,4,1,2,6,0,4,0,4,1
35728,3,0,235522,0.9264057278633118,372,0.0120567362755537,0.0111767575144767,Seattle,0.0854511931538581,1,1,0,1,2,3,4,1,2,6,0,0,2,2,1
35802,3,0,126758,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,0,2,3,2
35803,2,0,211128,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,0,1,2,2
35810,3,0,12548,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,0,2,4,2
35823,2,2,246230,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,5,5,1,1
35837,0,0,240472,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,4,0,1,1
35838,2,1,240042,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,1,0,1,5,1
35839,3,2,242250,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,5,2,1,1
35841,0,0,235748,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,0,0,1,1
35865,3,2,89410,2.376170873641968,347,0.2624479830265045,0.2239658087491989,Seattle,0.0369995608925819,3,1,2,2,0,9,3,7,7,0,0,5,2,2,1
35885,2,0,93516,1.5301282405853271,385,0.1332181543111801,0.0418434888124465,Seattle,0.0687045454978942,2,1,2,1,1,6,4,5,4,4,0,0,0,4,2
35910,0,0,249718,1.5301282405853271,385,0.1332181543111801,0.0418434888124465,Seattle,0.0687045454978942,2,1,2,1,1,6,4,5,4,4,0,1,0,3,1
35918,3,0,241062,1.5301282405853271,385,0.1332181543111801,0.0418434888124465,Seattle,0.0687045454978942,2,1,2,1,1,6,4,5,4,4,0,0,2,3,1
35934,1,0,84540,1.5301282405853271,385,0.1332181543111801,0.0418434888124465,Seattle,0.0687045454978942,2,1,2,1,1,6,4,5,4,4,0,1,0,4,1
35955,2,0,106192,1.5662267208099363,340,0.0708957985043525,0.0654252767562866,Seattle,0.0596321560442447,2,1,1,2,1,6,3,4,5,3,0,0,1,5,3
35963,0,1,190836,1.5662267208099363,340,0.0708957985043525,0.0654252767562866,Seattle,0.0596321560442447,2,1,1,2,1,6,3,4,5,3,1,0,0,4,2
35970,2,0,171924,1.5662267208099363,340,0.0708957985043525,0.0654252767562866,Seattle,0.0596321560442447,2,1,1,2,1,6,3,4,5,3,0,0,1,4,2
36056,1,0,245384,0.4055790901184082,518,0.0773707553744316,0.0887574553489685,Seattle,0.1418926566839218,0,3,1,2,3,0,7,4,5,9,0,1,0,0,1
36076,0,1,241326,0.4055790901184082,518,0.0773707553744316,0.0887574553489685,Seattle,0.1418926566839218,0,3,1,2,3,0,7,4,5,9,1,0,5,5,1
36077,0,1,241536,0.4055790901184082,518,0.0773707553744316,0.0887574553489685,Seattle,0.1418926566839218,0,3,1,2,3,0,7,4,5,9,1,0,5,5,1
36078,0,0,236636,0.4055790901184082,518,0.0773707553744316,0.0887574553489685,Seattle,0.1418926566839218,0,3,1,2,3,0,7,4,5,9,0,1,5,1,1
36094,1,0,84460,0.4055790901184082,518,0.0773707553744316,0.0887574553489685,Seattle,0.1418926566839218,0,3,1,2,3,0,7,4,5,9,0,0,0,1,1
36120,0,0,156612,1.4249104261398315,222,0.7905678749084473,0.4900732636451721,Seattle,0.0415996983647346,2,0,3,3,0,5,0,8,8,1,0,0,0,4,2
36132,0,0,243116,1.4249104261398315,222,0.7905678749084473,0.4900732636451721,Seattle,0.0415996983647346,2,0,3,3,0,5,0,8,8,1,0,0,0,0,1
36163,2,1,136838,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,1,2,0,1,2
36172,2,0,168544,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,4,1,4,2
36173,2,0,168546,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,4,1,4,2
36233,4,0,248930,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,0,0,0,1
36236,1,0,249528,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,0,0,1,1
36289,0,0,239278,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,1,0,1,1
36290,0,1,237308,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,1,2,0,1,1
36291,2,1,241478,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,1,2,5,5,1
36294,2,0,235762,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,0,5,0,1
36295,0,0,237064,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,1,0,1,1
36296,0,0,236702,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,0,0,4,1
36337,1,0,46378,1.440879464149475,851,0.0377868935465812,0.0105948830023407,Seattle,0.1583117991685867,2,3,1,1,3,5,9,2,2,9,0,0,0,3,1
36382,1,1,189636,1.6616591215133667,445,0.0104659218341112,0.0027821015100926,Seattle,0.0744426250457763,2,2,0,0,1,6,6,1,1,4,1,3,0,2,3
36384,0,0,197056,1.6616591215133667,445,0.0104659218341112,0.0027821015100926,Seattle,0.0744426250457763,2,2,0,0,1,6,6,1,1,4,0,0,0,4,2
36387,5,0,86450,1.6616591215133667,445,0.0104659218341112,0.0027821015100926,Seattle,0.0744426250457763,2,2,0,0,1,6,6,1,1,4,0,0,5,4,2
36412,0,1,241238,1.6616591215133667,445,0.0104659218341112,0.0027821015100926,Seattle,0.0744426250457763,2,2,0,0,1,6,6,1,1,4,1,0,5,5,1
36444,3,2,197826,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,5,2,4,3
36458,2,0,84782,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,0,4,4,2
36460,2,0,127836,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,4,5,0,2
36509,3,0,246458,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,0,2,1,1
36510,1,1,246364,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,1,2,0,5,1
36535,3,0,240490,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,0,0,0,1
36536,0,0,238748,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,1,0,1,1
36537,5,0,242950,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,1,0,3,1
36538,1,0,241720,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,1,0,1,1
36539,2,0,237246,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,1,0,1,1
36586,2,0,64606,1.541378617286682,426,0.1138286590576171,0.0962119996547699,Seattle,0.0756142362952232,2,2,2,2,1,6,5,5,5,4,0,0,0,1,1
36654,3,6,54600,1.695827603340149,407,0.0624713376164436,0.0352661348879337,Seattle,0.066905103623867,2,2,1,1,1,7,5,3,3,4,0,0,2,2,2
36657,3,0,37676,1.695827603340149,407,0.0624713376164436,0.0352661348879337,Seattle,0.066905103623867,2,2,1,1,1,7,5,3,3,4,0,4,2,4,2
