week,Community Transit,Everett Transit,King County Metro,Kitsap Transit,Pierce Transit,Sound Transit,card_id
2021-12-26,,,15.0,,,,244870-2
2022-01-02,,,6.0,,,,244870-1
2022-01-02,,,6.0,,,,244870-2
2022-01-09,,,20.0,,,,244870-1
2022-01-09,,,20.0,,,,244870-2
2022-01-16,,,18.0,,,,244870-1
2022-01-16,,,18.0,,,,244870-2
2022-01-23,,,19.0,,,,244870-1
2022-01-23,,,19.0,,,,244870-2
2022-01-30,,,20.0,,,,244870-1
2022-01-30,,,20.0,,,,244870-2
2022-02-06,,,10.0,,,,244870-1
2022-02-06,,,10.0,,,,244870-2
2022-02-13,,,12.0,,,,244870-1
2022-02-13,,,12.0,,,,244870-2
2022-02-20,,,14.0,,,,244870-1
2022-02-20,,,14.0,,,,244870-2
2022-02-27,,,19.0,,,,244870-1
2022-02-27,,,19.0,,,,244870-2
2022-03-06,,,24.0,,,,244870-1
2022-03-06,,,24.0,,,,244870-2
2021-11-21,,,1.0,,,2.0,244876-1
2021-11-28,,,4.0,,,1.0,244876-1
2021-12-05,,,1.0,,,,244876-1
2021-12-12,,,3.0,,,,244876-1
2021-12-19,,,7.0,,,,244876-1
2021-12-26,,,4.0,,,,244876-1
2022-01-09,,,5.0,,,,244876-1
2022-01-16,,,1.0,,,,244876-1
2022-01-23,,,1.0,,,,244876-1
2021-11-28,,,6.0,,,,244888-1
2021-12-05,,,11.0,,,,244888-1
2021-12-12,,,2.0,,,,244888-1
2021-12-19,,,8.0,,,,244888-1
2021-12-26,,,8.0,,,,244888-1
2022-01-02,,,5.0,,,,244888-1
2022-01-30,,,3.0,,,,244888-1
2021-11-07,,,8.0,,,,244894-1
2021-11-14,,,21.0,,,,244894-1
2021-11-21,,,12.0,,,,244894-1
2021-11-14,,,5.0,,,,119338-3
2021-11-14,,,5.0,,,,119338-4
2021-11-28,,,1.0,,,,119338-3
2021-11-28,,,1.0,,,,119338-4
2021-12-05,,,2.0,,,,119338-3
2021-12-05,,,2.0,,,,119338-4
2021-12-26,,,4.0,,,,119338-3
2021-12-26,,,4.0,,,,119338-4
2022-01-16,,,3.0,,,,119338-3
2022-01-16,,,3.0,,,,119338-4
2022-01-30,,,3.0,,,,119338-3
2022-01-30,,,3.0,,,,119338-4
2022-02-13,,,3.0,,,,119338-3
2022-02-13,,,3.0,,,,119338-4
2022-02-20,,,5.0,,,,119338-3
2022-02-20,,,5.0,,,,119338-4
2022-02-27,,,3.0,,,,119338-3
2022-02-27,,,3.0,,,,119338-4
2022-03-06,,,13.0,,,,119338-3
2022-03-06,,,13.0,,,,119338-4
2021-11-07,,,3.0,,,,124170-2
2021-11-14,,,11.0,,,,124170-2
2021-11-21,,,6.0,,,,124170-2
2021-11-28,,,3.0,,,,124170-2
2021-12-05,,,9.0,,,,124170-2
2021-12-12,,,18.0,,,,124170-2
2021-12-19,,,3.0,,,,124170-2
2021-12-19,,,15.0,,,2.0,245280-1
2021-12-26,,,9.0,,,4.0,245280-1
2022-01-02,,,6.0,,,4.0,245280-1
2022-01-09,,,1.0,,,,245280-1
2021-12-26,,,5.0,,,1.0,239164-2
2021-12-26,,,5.0,,,1.0,239164-3
2022-01-02,,,10.0,,,2.0,239164-2
2022-01-02,,,10.0,,,2.0,239164-3
2021-11-07,,,12.0,,,1.0,245292-1
2021-11-14,,,17.0,,,2.0,245292-1
2021-11-21,,,16.0,,,2.0,245292-1
2021-11-28,,,11.0,,,2.0,245292-1
2021-12-05,,,16.0,,,1.0,245292-1
2021-12-12,,,18.0,,,,245292-1
2021-12-26,,,7.0,,,,245292-1
2022-01-02,,,8.0,,,,245292-1
2022-01-09,,,12.0,,,,245292-1
2022-01-16,,,9.0,,,4.0,245292-1
2022-01-23,,,11.0,,,,245292-1
2022-01-30,,,21.0,,,6.0,245292-1
2021-11-28,,,2.0,,,,77562-2
2021-12-12,,,4.0,,,1.0,77562-2
2021-12-26,,,,,,1.0,77562-2
2022-01-02,,,2.0,,,3.0,77562-2
2022-01-09,,,1.0,,,1.0,77562-2
2021-11-07,,,3.0,,,7.0,104880-3
2021-11-07,,,3.0,,,7.0,104880-4
2021-11-14,,,,,,1.0,104880-3
2021-11-14,,,,,,1.0,104880-4
2021-11-21,,,5.0,,,4.0,104880-3
2021-11-21,,,5.0,,,4.0,104880-4
2021-11-28,,,3.0,,,,104880-3
2021-11-28,,,3.0,,,,104880-4
2021-12-05,,,7.0,,,3.0,104880-3
2021-12-05,,,7.0,,,3.0,104880-4
2021-12-12,,,28.0,,,4.0,104880-3
2021-12-12,,,28.0,,,4.0,104880-4
2021-12-19,,,15.0,,,3.0,104880-3
2021-12-19,,,15.0,,,3.0,104880-4
2021-12-26,,,20.0,,,8.0,104880-3
2021-12-26,,,20.0,,,8.0,104880-4
2022-01-02,,,13.0,,,,104880-3
2022-01-02,,,13.0,,,,104880-4
2022-01-09,,,20.0,,,4.0,104880-3
2022-01-09,,,20.0,,,4.0,104880-4
2022-01-16,,,16.0,,,2.0,104880-3
2022-01-16,,,16.0,,,2.0,104880-4
2022-01-23,,,30.0,,,13.0,104880-3
2022-01-23,,,30.0,,,13.0,104880-4
2022-01-30,,,17.0,,,2.0,104880-3
2022-01-30,,,17.0,,,2.0,104880-4
2022-02-06,,,16.0,,,3.0,104880-3
2022-02-06,,,16.0,,,3.0,104880-4
2022-02-13,,,24.0,,,8.0,104880-3
2022-02-13,,,24.0,,,8.0,104880-4
2022-02-20,,,14.0,,,3.0,104880-3
2022-02-20,,,14.0,,,3.0,104880-4
2022-02-27,,,26.0,,,5.0,104880-3
2022-02-27,,,26.0,,,5.0,104880-4
2022-03-06,,,20.0,,,7.0,104880-3
2022-03-06,,,20.0,,,7.0,104880-4
2021-12-12,,,2.0,,,,145572-2
2021-12-12,,,2.0,,,,145572-3
2021-12-19,,,5.0,,,,145572-2
2021-12-19,,,5.0,,,,145572-3
2022-01-02,,,1.0,,,,145572-2
2022-01-02,,,1.0,,,,145572-3
2022-01-09,,,2.0,,,,145572-2
2022-01-09,,,2.0,,,,145572-3
2022-01-16,,,4.0,,,,145572-2
2022-01-16,,,4.0,,,,145572-3
2022-01-23,,,6.0,,,,145572-2
2022-01-23,,,6.0,,,,145572-3
2022-01-30,,,4.0,,,,145572-2
2022-01-30,,,4.0,,,,145572-3
2022-02-06,,,9.0,,,,145572-2
2022-02-06,,,9.0,,,,145572-3
2022-02-13,,,10.0,,,,145572-2
2022-02-13,,,10.0,,,,145572-3
2022-02-20,,,9.0,,,,145572-2
2022-02-20,,,9.0,,,,145572-3
2022-02-27,,,8.0,,,,145572-2
2022-02-27,,,8.0,,,,145572-3
2022-03-06,,,6.0,,,,145572-2
2022-03-06,,,6.0,,,,145572-3
2021-11-07,,,3.0,,,,245828-1
2021-11-14,,,1.0,,,,245828-1
2021-11-21,,,2.0,,,,245828-1
2021-12-05,,,3.0,,,,245828-1
2021-12-12,,,2.0,,,,245828-1
2021-12-26,,,3.0,,,,245828-1
2022-01-09,,,3.0,,,,245828-1
2021-11-07,,,4.0,,,5.0,245988-1
2021-11-07,,,4.0,,,5.0,245988-2
2021-11-14,,,3.0,,,5.0,245988-1
2021-11-14,,,3.0,,,5.0,245988-2
2021-11-21,,,2.0,,,2.0,245988-1
2021-11-21,,,2.0,,,2.0,245988-2
2021-12-05,,,6.0,,,5.0,245988-1
2021-12-05,,,6.0,,,5.0,245988-2
2021-12-12,,,10.0,,,7.0,245988-1
2021-12-12,,,10.0,,,7.0,245988-2
2021-12-19,,,4.0,,,3.0,245988-1
2021-12-19,,,4.0,,,3.0,245988-2
2021-12-26,,,2.0,,,2.0,245988-1
2021-12-26,,,2.0,,,2.0,245988-2
2022-01-09,,,2.0,,,4.0,245988-1
2022-01-09,,,2.0,,,4.0,245988-2
2022-01-30,,,1.0,,,1.0,245988-1
2022-01-30,,,1.0,,,1.0,245988-2
2022-02-20,,,2.0,,,1.0,245988-1
2022-02-20,,,2.0,,,1.0,245988-2
2022-03-06,,,1.0,,,1.0,245988-1
2022-03-06,,,1.0,,,1.0,245988-2
2021-11-07,,,1.0,,,1.0,245990-1
2021-11-07,,,1.0,,,1.0,245990-2
2021-11-14,,,1.0,,,1.0,245990-1
2021-11-14,,,1.0,,,1.0,245990-2
2021-11-28,,,2.0,,,1.0,245990-1
2021-11-28,,,2.0,,,1.0,245990-2
2021-12-05,,,1.0,,,,245990-1
2021-12-05,,,1.0,,,,245990-2
2022-01-16,,,,,,2.0,245990-1
2022-01-16,,,,,,2.0,245990-2
2022-01-23,,,,,,2.0,245990-1
2022-01-23,,,,,,2.0,245990-2
2022-01-30,,,3.0,,,3.0,245990-1
2022-01-30,,,3.0,,,3.0,245990-2
2022-02-20,,,2.0,,,2.0,245990-1
2022-02-20,,,2.0,,,2.0,245990-2
2022-03-06,,,3.0,,,4.0,245990-1
2022-03-06,,,3.0,,,4.0,245990-2
2021-11-07,,,15.0,,,,246120-1
2021-11-07,,,15.0,,,,246120-2
2021-11-14,,,18.0,,,,246120-1
2021-11-14,,,18.0,,,,246120-2
2021-11-21,,,8.0,,,,246120-1
2021-11-21,,,8.0,,,,246120-2
2021-12-05,,,1.0,,,,246120-1
2021-12-05,,,1.0,,,,246120-2
2021-12-12,,,5.0,,,,246120-1
2021-12-12,,,5.0,,,,246120-2
2021-12-26,,,2.0,,,,246120-1
2021-12-26,,,2.0,,,,246120-2
2022-01-02,,,7.0,,,,246120-1
2022-01-02,,,7.0,,,,246120-2
2022-01-16,,,2.0,,,,246120-1
2022-01-16,,,2.0,,,,246120-2
2022-01-23,,,7.0,,,,246120-1
2022-01-23,,,7.0,,,,246120-2
2022-01-30,,,6.0,,,,246120-1
2022-01-30,,,6.0,,,,246120-2
2022-02-06,,,6.0,,,,246120-1
2022-02-06,,,6.0,,,,246120-2
2022-02-13,,,7.0,,,,246120-1
2022-02-13,,,7.0,,,,246120-2
2022-02-20,,,11.0,,,,246120-1
2022-02-20,,,11.0,,,,246120-2
2022-02-27,,,19.0,,,,246120-1
2022-02-27,,,19.0,,,,246120-2
2022-03-06,,,3.0,,,,246120-1
2022-03-06,,,3.0,,,,246120-2
2021-11-07,,,3.0,,,,246124-1
2021-11-07,,,3.0,,,,246124-2
2021-11-14,,,5.0,,,,246124-1
2021-11-14,,,5.0,,,,246124-2
2021-11-21,,,5.0,,,,246124-1
2021-11-21,,,5.0,,,,246124-2
2021-11-28,,,2.0,,,,246124-1
2021-11-28,,,2.0,,,,246124-2
2021-12-05,,,3.0,,,,246124-1
2021-12-05,,,3.0,,,,246124-2
2021-12-12,,,1.0,,,,246124-1
2021-12-12,,,1.0,,,,246124-2
2021-12-26,,,2.0,,,,246124-1
2021-12-26,,,2.0,,,,246124-2
2022-01-16,,,1.0,,,,246124-1
2022-01-16,,,1.0,,,,246124-2
2022-02-20,,,2.0,,,,246124-1
2022-02-20,,,2.0,,,,246124-2
2022-02-27,,,1.0,,,,246124-1
2022-02-27,,,1.0,,,,246124-2
2022-03-06,,,3.0,,,,246124-1
2022-03-06,,,3.0,,,,246124-2
2021-12-19,,,1.0,,,,246136-1
2021-12-19,,,1.0,,,,246136-2
2021-11-07,,,10.0,,,,36778-3
2021-11-14,,,2.0,,,,36778-3
2021-11-14,,,3.0,,,,246286-1
2021-11-28,,,4.0,,,,246286-1
2021-12-05,,,1.0,,,,246286-1
2021-12-12,,,6.0,,,,246286-1
2021-12-26,,,3.0,,,,246286-1
2022-01-02,,,3.0,,,,246286-1
2022-01-16,,,1.0,,,,246286-1
2022-01-30,,,1.0,,,,246286-1
2022-02-06,,,2.0,,,,246286-1
2022-02-13,,,3.0,,,,246286-1
2022-02-20,,,2.0,,,,246286-1
2022-02-27,,,2.0,,,,246286-1
2021-11-07,,,24.0,,,1.0,193720-2
2021-11-07,,,24.0,,,1.0,193720-3
2021-11-14,,,8.0,,,3.0,193720-2
2021-11-14,,,8.0,,,3.0,193720-3
2021-11-21,,,1.0,,,,193720-2
2021-11-21,,,1.0,,,,193720-3
2021-11-28,,,6.0,,,1.0,193720-2
2021-11-28,,,6.0,,,1.0,193720-3
2021-12-05,,,7.0,,,,193720-2
2021-12-05,,,7.0,,,,193720-3
2021-12-12,,,6.0,,,,193720-2
2021-12-12,,,6.0,,,,193720-3
2022-01-09,,,1.0,,,,193720-2
2022-01-09,,,1.0,,,,193720-3
2022-01-16,,,1.0,,,,193720-2
2022-01-16,,,1.0,,,,193720-3
2021-11-07,,,13.0,,,2.0,246636-1
2021-11-07,,,13.0,,,2.0,246636-2
2021-11-14,,,7.0,,,10.0,246636-1
2021-11-14,,,7.0,,,10.0,246636-2
2021-11-28,,,4.0,,,3.0,246636-1
2021-11-28,,,4.0,,,3.0,246636-2
2021-12-05,,,3.0,,,2.0,246636-1
2021-12-05,,,3.0,,,2.0,246636-2
2021-11-07,,,37.0,,,,246646-1
2021-11-07,,,37.0,,,,246646-2
2021-11-14,,,45.0,,,,246646-1
2021-11-14,,,45.0,,,,246646-2
2021-11-21,,,33.0,,,,246646-1
2021-11-21,,,33.0,,,,246646-2
2021-11-28,,,30.0,,,,246646-1
2021-11-28,,,30.0,,,,246646-2
2021-12-05,,,28.0,,,,246646-1
2021-12-05,,,28.0,,,,246646-2
2021-12-12,,,19.0,,,,246646-1
2021-12-12,,,19.0,,,,246646-2
2021-12-19,,,36.0,,,,246646-1
2021-12-19,,,36.0,,,,246646-2
2021-12-26,,,25.0,,,,246646-1
2021-12-26,,,25.0,,,,246646-2
2022-01-02,,,4.0,,,,246646-1
2022-01-02,,,4.0,,,,246646-2
2022-01-09,,,13.0,,,,246646-1
2022-01-09,,,13.0,,,,246646-2
2022-01-16,,,13.0,,,,246646-1
2022-01-16,,,13.0,,,,246646-2
2022-01-23,,,18.0,,,,246646-1
2022-01-23,,,18.0,,,,246646-2
2022-01-30,,,22.0,,,,246646-1
2022-01-30,,,22.0,,,,246646-2
2022-02-06,,,22.0,,,,246646-1
2022-02-06,,,22.0,,,,246646-2
2022-02-13,,,35.0,,,,246646-1
2022-02-13,,,35.0,,,,246646-2
2022-02-20,,,14.0,,,,246646-1
2022-02-20,,,14.0,,,,246646-2
2022-03-06,,,2.0,,,,68814-2
2022-03-06,,,2.0,,,,68814-3
2022-03-06,,,2.0,,,,68814-4
2021-11-07,,,,,,2.0,235388-2
2021-11-14,,,4.0,,,1.0,235388-2
2021-11-21,,,,,,1.0,235388-2
2021-11-28,,,2.0,,,1.0,235388-2
2021-12-12,,,,,,1.0,235388-2
2021-12-19,,,,,,1.0,235388-2
2021-12-26,,,2.0,,,,235388-2
2022-01-23,,,,,,2.0,235388-2
2021-11-07,,,12.0,,,2.0,111358-2
2021-11-07,,,12.0,,,2.0,111358-4
2021-11-14,,,5.0,,,,111358-2
2021-11-14,,,5.0,,,,111358-4
2021-11-21,,,9.0,,,6.0,111358-2
2021-11-21,,,9.0,,,6.0,111358-4
2021-11-28,,,3.0,,,2.0,111358-2
2021-11-28,,,3.0,,,2.0,111358-4
2021-12-05,,,3.0,,,,111358-2
2021-12-05,,,3.0,,,,111358-4
2021-12-12,,,3.0,,,2.0,111358-2
2021-12-12,,,3.0,,,2.0,111358-4
2021-12-19,,,5.0,,,2.0,111358-2
2021-12-19,,,5.0,,,2.0,111358-4
2021-12-26,,,3.0,,,,111358-2
2021-12-26,,,3.0,,,,111358-4
2022-01-02,,,3.0,,,,111358-2
2022-01-02,,,3.0,,,,111358-4
2022-01-09,,,4.0,,,,111358-2
2022-01-09,,,4.0,,,,111358-4
2022-01-23,,,1.0,,,,111358-2
2022-01-23,,,1.0,,,,111358-4
2022-02-13,,,4.0,,,,111358-2
2022-02-13,,,4.0,,,,111358-4
2022-02-20,,,4.0,,,2.0,111358-2
2022-02-20,,,4.0,,,2.0,111358-4
2022-03-06,,,5.0,,,,111358-2
2022-03-06,,,5.0,,,,111358-4
2021-11-07,,,9.0,,,,245832-1
2021-11-14,,,5.0,,,,245832-1
2021-11-21,,,4.0,,,,245832-1
2021-11-28,,,2.0,,,,245832-1
2021-12-05,,,3.0,,,,245832-1
2021-12-12,,,9.0,,,,245832-1
2021-12-19,,,7.0,,,,245832-1
2021-12-26,,,3.0,,,,245832-1
2022-01-09,,,1.0,,,,245832-1
2022-01-16,,,2.0,,,,245832-1
2022-01-23,,,6.0,,,,245832-1
2022-01-30,,,3.0,,,,245832-1
2022-02-06,,,1.0,,,,245832-1
2021-11-07,,,4.0,,,,245878-1
2021-11-14,,,5.0,,,,245878-1
2021-11-21,,,4.0,,,,245878-1
2021-11-28,,,1.0,,,,245878-1
2021-12-05,,,3.0,,,,245878-1
2021-12-12,,,2.0,,,,245878-1
2021-12-26,,,2.0,,,,245878-1
2022-01-09,,,5.0,,,,245878-1
2022-01-16,,,2.0,,,,245878-1
2022-01-23,,,1.0,,,,245878-1
2021-11-21,,,2.0,,,1.0,63048-2
2021-11-21,,,2.0,,,1.0,63048-3
2021-11-28,,,9.0,,,,63048-2
2021-11-28,,,9.0,,,,63048-3
2021-12-05,,,6.0,,,1.0,63048-2
2021-12-05,,,6.0,,,1.0,63048-3
2021-12-12,,,11.0,,,,63048-2
2021-12-12,,,11.0,,,,63048-3
2021-12-19,,,11.0,,,2.0,63048-2
2021-12-19,,,11.0,,,2.0,63048-3
2022-01-02,,,2.0,,,,63048-2
2022-01-02,,,2.0,,,,63048-3
2022-01-16,,,6.0,,,3.0,63048-2
2022-01-16,,,6.0,,,3.0,63048-3
2022-01-23,,,1.0,,,1.0,63048-2
2022-01-23,,,1.0,,,1.0,63048-3
2022-01-30,,,7.0,,,,63048-2
2022-01-30,,,7.0,,,,63048-3
2022-02-13,,,15.0,,,1.0,63048-2
2022-02-13,,,15.0,,,1.0,63048-3
2022-02-20,,,9.0,,,,63048-2
2022-02-20,,,9.0,,,,63048-3
2021-11-07,,,16.0,,,4.0,218898-2
2021-11-14,,,5.0,,,2.0,218898-2
2021-11-21,,,6.0,,,,218898-2
2021-11-28,,,14.0,,,6.0,218898-2
2021-12-05,,,2.0,,,2.0,218898-2
2021-12-12,,,2.0,,,1.0,218898-2
2021-12-19,,,5.0,,,6.0,218898-2
2021-12-26,,,3.0,,,3.0,218898-2
2022-01-02,,,2.0,,,,218898-2
2022-01-09,,,4.0,,,1.0,218898-2
2022-01-16,,,6.0,,,,218898-2
2022-01-23,,,8.0,,,4.0,218898-2
2022-01-30,,,1.0,,,1.0,218898-2
2022-02-06,,,1.0,,,,218898-2
2021-11-07,,,1.0,,,,106342-2
2021-11-07,,,1.0,,,,106342-3
2021-11-14,,,3.0,,,,106342-2
2021-11-14,,,3.0,,,,106342-3
2021-11-21,,,6.0,,,,106342-2
2021-11-21,,,6.0,,,,106342-3
2021-11-28,,,3.0,,,1.0,106342-2
2021-11-28,,,3.0,,,1.0,106342-3
2021-12-05,,,4.0,,,1.0,106342-2
2021-12-05,,,4.0,,,1.0,106342-3
2021-12-12,,,3.0,,,3.0,106342-2
2021-12-12,,,3.0,,,3.0,106342-3
2021-12-19,,,6.0,,,1.0,106342-2
2021-12-19,,,6.0,,,1.0,106342-3
2021-12-26,,,4.0,,,,106342-2
2021-12-26,,,4.0,,,,106342-3
2022-01-02,,,2.0,,,,106342-2
2022-01-02,,,2.0,,,,106342-3
2022-01-09,,,6.0,,,3.0,106342-2
2022-01-09,,,6.0,,,3.0,106342-3
2022-01-16,,,2.0,,,,106342-2
2022-01-16,,,2.0,,,,106342-3
2022-01-23,,,6.0,,,,106342-2
2022-01-23,,,6.0,,,,106342-3
2022-01-30,,,9.0,,,,106342-2
2022-01-30,,,9.0,,,,106342-3
2022-02-06,,,7.0,,,1.0,106342-2
2022-02-06,,,7.0,,,1.0,106342-3
2022-02-13,,,9.0,,,1.0,106342-2
2022-02-13,,,9.0,,,1.0,106342-3
2022-02-20,,,5.0,,,1.0,106342-2
2022-02-20,,,5.0,,,1.0,106342-3
2022-02-27,,,4.0,,,,106342-2
2022-02-27,,,4.0,,,,106342-3
2022-03-06,,,10.0,,,,106342-2
2022-03-06,,,10.0,,,,106342-3
2021-11-07,,,4.0,,,,246578-1
2021-11-14,,,1.0,,,,246578-1
2021-11-21,,,5.0,,,,246578-1
2021-11-28,,,6.0,,,,246578-1
2021-12-05,,,5.0,,,,246578-1
2021-12-12,,,3.0,,,,246578-1
2021-12-19,,,6.0,,,,246578-1
2021-12-26,,,2.0,,,,246578-1
2022-01-09,,,7.0,,,,246578-1
2022-01-16,,,3.0,,,,246578-1
2022-01-23,,,2.0,,,,246578-1
2022-01-30,,,4.0,,,,246578-1
2022-02-06,,,9.0,,,,246578-1
2022-02-20,,,1.0,,,,246578-1
2022-02-27,,,1.0,,,,246578-1
2022-03-06,,,1.0,,,,246578-1
2021-11-07,,,16.0,,,,246580-1
2021-11-14,,,7.0,,,,246580-1
2021-11-21,,,9.0,,,,246580-1
2021-11-28,,,6.0,,,,246580-1
2021-12-05,,,14.0,,,,246580-1
2021-12-12,,,7.0,,,,246580-1
2021-12-19,,,10.0,,,,246580-1
2021-12-26,,,4.0,,,,246580-1
2022-01-09,,,4.0,,,,246580-1
2022-01-16,,,8.0,,,,246580-1
2022-01-23,,,6.0,,,,246580-1
2022-01-30,,,3.0,,,,246580-1
2022-02-06,,,1.0,,,,246580-1
2022-02-13,,,4.0,,,,246580-1
2022-02-20,,,4.0,,,,246580-1
2022-02-27,,,7.0,,,,246580-1
2021-11-07,,,2.0,,,,246588-1
2021-11-14,,,3.0,,,,246588-1
2021-11-21,,,3.0,,,,246588-1
2021-11-28,,,7.0,,,2.0,246588-1
2021-12-12,,,1.0,,,,246588-1
2021-12-26,,,5.0,,,,246588-1
2022-01-02,,,1.0,,,,246588-1
2021-11-07,,,2.0,,,,13476-2
2021-11-07,,,2.0,,,,13476-3
2022-01-09,,,3.0,,,,13476-2
2022-01-09,,,3.0,,,,13476-3
2022-01-16,,,3.0,,,,13476-2
2022-01-16,,,3.0,,,,13476-3
2021-11-21,,,2.0,,,,157104-2
2021-11-28,,,1.0,,,,157104-2
2021-12-19,,,2.0,,,,157104-2
2021-12-26,,,3.0,,,,157104-2
2021-11-07,,,7.0,,,1.0,40772-3
2021-11-14,,,2.0,,,,40772-3
2021-11-21,,,4.0,,,,40772-3
2021-11-07,,,,,,2.0,246712-1
2021-11-07,,,,,,2.0,246712-2
2021-11-14,,,3.0,,,3.0,246712-1
2021-11-14,,,3.0,,,3.0,246712-2
2021-11-21,,,2.0,,,3.0,246712-1
2021-11-21,,,2.0,,,3.0,246712-2
2021-11-28,,,2.0,,,2.0,246712-1
2021-11-28,,,2.0,,,2.0,246712-2
2021-12-05,,,2.0,,,1.0,246712-1
2021-12-05,,,2.0,,,1.0,246712-2
2021-12-12,,,,,,2.0,246712-1
2021-12-12,,,,,,2.0,246712-2
2021-12-19,,,1.0,,,2.0,246712-1
2021-12-19,,,1.0,,,2.0,246712-2
2021-12-26,,,2.0,,,2.0,246712-1
2021-12-26,,,2.0,,,2.0,246712-2
2022-02-06,,,5.0,,,2.0,246712-1
2022-02-06,,,5.0,,,2.0,246712-2
2022-02-13,,,3.0,,,2.0,246712-1
2022-02-13,,,3.0,,,2.0,246712-2
2022-02-27,,,4.0,,,2.0,246712-1
2022-02-27,,,4.0,,,2.0,246712-2
2022-01-09,,,,,,1.0,156852-2
2022-01-09,,,,,,1.0,156852-3
2022-01-16,,,4.0,,,,156852-2
2022-01-16,,,4.0,,,,156852-3
2022-01-23,,,2.0,,,4.0,156852-2
2022-01-23,,,2.0,,,4.0,156852-3
2022-01-30,,,8.0,,,3.0,156852-2
2022-01-30,,,8.0,,,3.0,156852-3
2022-02-06,,,4.0,,,1.0,156852-2
2022-02-06,,,4.0,,,1.0,156852-3
2022-02-13,,,2.0,,,4.0,156852-2
2022-02-13,,,2.0,,,4.0,156852-3
2022-02-20,,,3.0,,,2.0,156852-2
2022-02-20,,,3.0,,,2.0,156852-3
2022-02-27,,,1.0,,,,156852-2
2022-02-27,,,1.0,,,,156852-3
2022-03-06,,,,,,2.0,156852-2
2022-03-06,,,,,,2.0,156852-3
2021-11-07,,,12.0,,,,248956-1
2021-11-14,,,7.0,,,,248956-1
2021-11-21,,,7.0,,,,248956-1
2021-11-28,,,4.0,,,,248956-1
2021-12-05,,,13.0,,,,248956-1
2021-12-12,,,4.0,,,,248956-1
2021-12-19,,,13.0,,,,248956-1
2021-12-26,,,3.0,,,,248956-1
2022-01-02,,,8.0,,,,248956-1
2022-01-09,,,7.0,,,,248956-1
2022-01-16,,,4.0,,,,248956-1
2022-01-23,,,7.0,,,,248956-1
2022-01-30,,,12.0,,,,248956-1
2022-02-06,,,9.0,,,,248956-1
2022-02-13,,,6.0,,,,248956-1
2022-02-20,,,2.0,,,,248956-1
2022-02-27,,,3.0,,,,248956-1
2021-11-07,,,23.0,,,11.0,248994-1
2021-11-07,,,23.0,,,11.0,248994-2
2021-11-14,,,27.0,,,4.0,248994-1
2021-11-14,,,27.0,,,4.0,248994-2
2021-11-21,,,19.0,,,5.0,248994-1
2021-11-21,,,19.0,,,5.0,248994-2
2021-11-28,,,12.0,,,3.0,248994-1
2021-11-28,,,12.0,,,3.0,248994-2
2021-12-05,,,23.0,,,5.0,248994-1
2021-12-05,,,23.0,,,5.0,248994-2
2021-12-12,,,22.0,,,7.0,248994-1
2021-12-12,,,22.0,,,7.0,248994-2
2021-12-19,,,24.0,,,8.0,248994-1
2021-12-19,,,24.0,,,8.0,248994-2
2021-12-26,,,13.0,,,3.0,248994-1
2021-12-26,,,13.0,,,3.0,248994-2
2022-01-09,,,17.0,,,4.0,248994-1
2022-01-09,,,17.0,,,4.0,248994-2
2022-01-16,,,29.0,,,8.0,248994-1
2022-01-16,,,29.0,,,8.0,248994-2
2022-01-23,,,26.0,,,12.0,248994-1
2022-01-23,,,26.0,,,12.0,248994-2
2022-01-30,,,25.0,,,10.0,248994-1
2022-01-30,,,25.0,,,10.0,248994-2
2022-02-06,,,27.0,,,6.0,248994-1
2022-02-06,,,27.0,,,6.0,248994-2
2022-02-13,,,18.0,,,12.0,248994-1
2022-02-13,,,18.0,,,12.0,248994-2
2022-02-20,,,14.0,,,11.0,248994-1
2022-02-20,,,14.0,,,11.0,248994-2
2022-02-27,,,20.0,,,4.0,248994-1
2022-02-27,,,20.0,,,4.0,248994-2
2022-03-06,,,2.0,,,,248994-1
2022-03-06,,,2.0,,,,248994-2
2021-11-07,,,1.0,,,,249002-1
2021-11-14,,,4.0,,,,249136-1
2021-11-14,,,4.0,,,,249136-2
2021-11-21,,,3.0,,,,249136-1
2021-11-21,,,3.0,,,,249136-2
2021-11-28,,,5.0,,,,249136-1
2021-11-28,,,5.0,,,,249136-2
2021-12-05,,,3.0,,,1.0,249136-1
2021-12-05,,,3.0,,,1.0,249136-2
2022-01-02,,,,,,1.0,249136-1
2022-01-02,,,,,,1.0,249136-2
2021-11-07,,,7.0,,,,259754-1
2021-11-14,,,5.0,,,,259754-1
2021-11-21,,,9.0,,,,259754-1
2021-11-28,,,3.0,,,,259754-1
2021-12-05,,,9.0,,,,259754-1
2021-12-12,,,9.0,,,,259754-1
2021-12-19,,,8.0,,,,259754-1
2022-01-02,,,2.0,,,,259754-1
2022-01-09,,,7.0,,,,259754-1
2022-01-16,,,6.0,,,,259754-1
2022-01-30,,,10.0,,,,259754-1
2022-02-06,,,7.0,,,,259754-1
2022-02-13,,,7.0,,,,259754-1
2022-02-20,,,8.0,,,,259754-1
2022-03-06,,,8.0,,,,259754-1
2021-11-07,,,3.0,,,4.0,25638-3
2021-11-14,,,2.0,,,,25638-3
2021-11-21,,,2.0,,,,25638-3
2021-11-28,,,6.0,,,,25638-3
2021-12-05,,,6.0,,,2.0,25638-3
2021-12-12,,,6.0,,,1.0,25638-3
2021-12-19,,,2.0,,,,25638-3
