id,study_card,stage
179118,10.0,2
179120,10.0,1
179122,10.0,1
179124,10.0,1
179126,10.0,1
179128,10.0,1
179130,10.0,1
179132,10.0,1
179134,10.0,1
179136,10.0,1
179138,10.0,1
179140,10.0,1
179142,10.0,1
179144,10.0,1
179146,10.0,1
179148,10.0,1
179150,10.0,1
179152,10.0,1
179154,10.0,1
179156,10.0,1
179158,10.0,1
179160,10.0,1
179162,10.0,1
179164,NaN,1
179166,NaN,1
179168,10.0,1
179170,10.0,1
179172,NaN,1
179174,10.0,1
179176,NaN,1
179178,NaN,1
179180,NaN,1
179182,NaN,1
179184,10.0,1
179186,10.0,1
179188,NaN,1
179190,NaN,1
179192,10.0,1
179194,NaN,1
179196,NaN,1
179198,NaN,1
179200,NaN,1
179202,NaN,1
179204,10.0,1
179206,10.0,1
179208,NaN,1
179210,10.0,1
179212,NaN,1
179214,10.0,1
179216,10.0,1
179218,NaN,1
179220,10.0,1
179222,10.0,1
179224,NaN,1
179226,10.0,2
179228,10.0,1
179230,10.0,1
179232,10.0,2
179234,NaN,1
179236,10.0,1
179238,10.0,1
179240,10.0,1
179242,NaN,1
179244,NaN,1
179246,NaN,1
179248,NaN,1
179250,NaN,1
179252,NaN,1
179254,10.0,1
179258,10.0,1
179260,NaN,1
179262,10.0,1
179264,10.0,1
179266,10.0,1
179268,NaN,1
179270,10.0,1
179272,NaN,1
179274,NaN,1
179276,NaN,1
179278,NaN,1
179280,NaN,2
179282,10.0,2
179284,10.0,2
179286,10.0,1
179288,10.0,1
179290,10.0,1
179292,NaN,2
179294,NaN,5
179296,10.0,1
179298,10.0,2
179300,NaN,1
179302,10.0,1
179304,10.0,1
179306,10.0,1
179308,NaN,1
179310,10.0,1
179312,NaN,1
179314,NaN,1
179316,NaN,2
179318,NaN,1
179320,NaN,1
179322,10.0,1
179324,10.0,1
179326,10.0,1
179328,NaN,1
179330,NaN,4
179332,NaN,1
179334,NaN,1
179336,NaN,1
179338,10.0,1
179340,NaN,1
179342,10.0,1
179344,10.0,1
179346,NaN,2
179348,NaN,1
179350,10.0,1
179352,10.0,1
179354,10.0,1
179356,NaN,2
179358,NaN,1
179360,10.0,1
179362,10.0,1
179364,10.0,1
179366,NaN,1
179368,10.0,1
179370,NaN,1
179372,10.0,1
179374,10.0,2
179376,10.0,2
179378,10.0,1
179380,10.0,1
179382,10.0,1
179384,10.0,1
179386,NaN,1
179388,10.0,1
179390,20.0,2
179392,10.0,1
179394,10.0,1
179396,10.0,1
179398,10.0,1
179400,10.0,2
179402,10.0,1
179404,10.0,1
179406,10.0,1
179408,NaN,1
179410,10.0,1
179412,10.0,1
179414,10.0,1
179416,10.0,2
179418,NaN,1
179420,10.0,1
179422,10.0,1
179424,10.0,1
179426,10.0,1
179428,10.0,1
179430,NaN,1
179432,10.0,1
179434,10.0,1
179436,NaN,1
179438,15.0,1
179440,NaN,1
179442,10.0,3
179444,NaN,1
179446,NaN,1
179448,NaN,1
179450,NaN,1
179452,10.0,1
179454,NaN,2
179456,NaN,1
179458,NaN,1
179460,10.0,1
179462,NaN,1
179464,NaN,1
179466,10.0,1
179468,NaN,2
179470,NaN,1
179472,NaN,1
179474,NaN,1
179476,NaN,1
179478,NaN,1
179480,NaN,1
179482,NaN,1
179484,NaN,1
179486,10.0,1
179488,10.0,1
179490,10.0,1
179492,10.0,1
179494,NaN,1
179496,NaN,2
179498,10.0,1
179500,NaN,1
179502,NaN,1
179504,20.0,1
179506,10.0,1
179508,10.0,1
179510,NaN,1
179512,10.0,1
179514,10.0,1
179516,10.0,1
179518,10.0,1
179520,NaN,1
179522,10.0,1
179524,NaN,1
179526,NaN,1
179528,NaN,1
179530,10.0,1
179532,NaN,1
179534,10.0,1
179536,10.0,1
179538,NaN,1
179540,10.0,1
179542,10.0,3
179544,10.0,1
179546,10.0,1
179548,10.0,1
179550,10.0,2
179552,NaN,1
179556,10.0,1
179558,10.0,1
179560,NaN,2
179562,10.0,1
179566,NaN,1
179568,10.0,1
179570,10.0,1
179572,10.0,1
179574,NaN,2
179576,10.0,1
179578,NaN,2
179580,10.0,1
179582,10.0,1
179584,NaN,1
179586,10.0,1
179588,NaN,1
179590,10.0,1
179592,NaN,1
179594,10.0,1
179596,10.0,1
179598,NaN,1
179600,NaN,2
179602,10.0,1
179604,10.0,1
179606,10.0,1
179608,10.0,1
179610,NaN,1
179612,NaN,1
179614,10.0,1
179616,NaN,1
179618,10.0,1
179620,10.0,1
179622,10.0,1
179624,10.0,1
179626,10.0,1
179628,10.0,1
179630,10.0,1
179632,NaN,1
179634,10.0,1
179636,10.0,2
179638,10.0,1
179640,NaN,1
179642,NaN,1
179644,NaN,1
179646,10.0,1
179648,NaN,1
179650,10.0,1
179652,NaN,1
179654,NaN,1
179656,NaN,1
179658,NaN,1
179660,20.0,1
179662,10.0,1
179664,NaN,1
179666,NaN,1
179668,10.0,1
179670,10.0,1
179672,10.0,1
179674,10.0,1
179678,10.0,1
179680,10.0,1
179682,NaN,1
179684,10.0,1
179686,10.0,1
179688,NaN,1
179690,NaN,1
179692,10.0,1
179694,10.0,1
179696,NaN,1
179698,10.0,1
179700,10.0,1
179702,10.0,1
179704,10.0,1
179706,10.0,1
179708,10.0,1
179710,10.0,1
179712,10.0,1
179714,10.0,1
179716,10.0,1
179718,10.0,1
179720,NaN,1
179722,NaN,1
179724,NaN,1
179726,NaN,1
179728,NaN,1
179730,NaN,1
179732,10.0,1
179734,NaN,1
179736,10.0,1
179738,NaN,1
179740,NaN,2
179742,10.0,1
179744,10.0,1
179746,10.0,1
179748,10.0,1
179750,10.0,1
179752,10.0,1
179754,10.0,1
179756,10.0,1
179758,10.0,1
179760,10.0,1
179762,10.0,1
179764,10.0,1
179766,10.0,1
179768,10.0,1
179770,15.0,1
179772,10.0,1
179774,10.0,1
179776,10.0,1
179778,10.0,1
179780,10.0,2
179782,10.0,1
179786,10.0,1
179788,10.0,1
179790,10.0,1
179792,10.0,1
179794,15.0,3
179796,10.0,1
179798,10.0,1
179800,10.0,1
179802,10.0,1
179804,10.0,2
179806,10.0,1
179808,10.0,1
179810,10.0,1
179812,10.0,1
179814,10.0,1
179816,10.0,1
179818,NaN,1
179820,NaN,1
179822,NaN,1
179824,10.0,1
179826,10.0,1
179828,10.0,1
179830,10.0,1
179832,10.0,1
179834,NaN,1
179836,10.0,1
179838,10.0,1
179840,10.0,1
179842,NaN,1
179844,10.0,1
179846,10.0,1
179848,10.0,1
179850,10.0,1
179852,10.0,1
179854,10.0,1
179856,10.0,1
179858,NaN,1
179860,10.0,1
179862,10.0,2
179864,10.0,1
179866,10.0,1
179870,10.0,1
179872,10.0,1
179874,NaN,1
179876,NaN,1
179878,NaN,1
179880,10.0,1
179882,10.0,2
179884,10.0,1
179886,NaN,1
179888,NaN,1
179890,10.0,1
179892,NaN,1
179894,10.0,2
179896,10.0,1
179898,NaN,2
179900,10.0,1
179902,10.0,1
179904,10.0,1
179906,10.0,1
179908,10.0,1
179910,NaN,3
179912,NaN,1
179914,NaN,1
179916,10.0,1
179918,NaN,1
179920,NaN,1
179922,NaN,1
179924,10.0,1
179926,10.0,1
179928,NaN,1
179930,10.0,1
179932,NaN,1
179934,10.0,1
179936,NaN,1
179938,10.0,1
179940,NaN,1
179942,NaN,1
179944,10.0,1
179946,NaN,1
179948,NaN,1
179950,NaN,1
179952,NaN,1
179954,10.0,1
179956,NaN,1
179958,10.0,1
179960,10.0,1
179962,10.0,1
179964,NaN,2
179966,NaN,1
179968,10.0,1
179970,10.0,1
179972,10.0,1
179974,10.0,1
179976,NaN,1
179978,10.0,1
179980,10.0,1
179982,NaN,1
179984,NaN,1
179986,10.0,1
179988,NaN,1
179990,10.0,2
179992,10.0,1
179994,NaN,2
179996,NaN,1
179998,10.0,1
180000,NaN,1
180002,10.0,1
180004,10.0,1
180006,NaN,1
180008,10.0,1
180010,NaN,1
180012,NaN,1
180014,NaN,1
180016,10.0,1
180018,10.0,1
180020,NaN,1
180022,10.0,1
180024,NaN,1
180026,NaN,1
180028,10.0,1
180030,10.0,2
180032,NaN,1
180034,NaN,1
180036,10.0,1
180038,NaN,2
180040,NaN,1
180042,NaN,2
180044,NaN,2
180046,10.0,1
180048,NaN,2
180050,NaN,1
180052,10.0,1
180054,10.0,1
180056,10.0,1
180058,10.0,1
180060,10.0,1
180062,NaN,1
180064,NaN,1
180066,NaN,1
180068,10.0,1
180070,NaN,1
180072,10.0,1
180074,NaN,1
180076,10.0,1
180078,10.0,1
180080,10.0,2
180082,10.0,1
180084,10.0,2
180086,NaN,1
180088,10.0,1
180090,10.0,2
180092,10.0,1
180094,10.0,1
180096,10.0,1
180098,10.0,2
180100,10.0,1
180102,10.0,1
180104,NaN,1
180106,NaN,2
180108,NaN,1
180110,10.0,2
180112,NaN,1
180114,10.0,2
180116,NaN,2
180118,10.0,1
180120,10.0,1
180122,10.0,1
180124,10.0,1
180126,10.0,1
180128,10.0,1
180130,NaN,1
180132,10.0,1
180134,10.0,1
180136,10.0,1
180138,10.0,1
180140,NaN,1
180142,10.0,1
180144,10.0,1
180146,NaN,1
180148,10.0,1
180150,10.0,1
180152,10.0,1
180154,10.0,1
180156,10.0,1
180158,10.0,1
180160,10.0,1
180162,NaN,1
180164,10.0,1
180166,NaN,1
180168,NaN,1
180170,NaN,2
180172,NaN,1
180174,10.0,2
180176,10.0,1
180178,NaN,1
180180,NaN,1
180182,10.0,1
180184,10.0,1
180186,NaN,1
180188,NaN,1
180190,10.0,1
180192,10.0,1
180194,10.0,1
180196,10.0,1
180198,NaN,1
180200,10.0,1
180202,10.0,1
180204,10.0,1
180206,NaN,1
180208,10.0,1
180210,NaN,1
180212,NaN,2
180214,NaN,1
180216,10.0,2
180218,10.0,1
180220,10.0,1
180222,10.0,1
180224,NaN,1
180226,10.0,1
180228,NaN,1
180230,NaN,1
180232,10.0,1
180234,10.0,1
180236,NaN,1
180238,NaN,1
180240,10.0,1
180242,NaN,1
180244,NaN,2
180246,10.0,1
180248,10.0,1
180250,10.0,1
180252,10.0,1
180254,NaN,1
180256,10.0,1
180258,10.0,1
180260,10.0,1
180262,10.0,1
180264,10.0,1
180266,NaN,1
180268,10.0,1
180270,10.0,1
180272,NaN,1
180274,NaN,1
180276,NaN,1
180278,10.0,1
180280,10.0,1
180282,NaN,1
180284,NaN,1
180286,NaN,2
180288,NaN,1
180290,NaN,1
180292,10.0,1
180294,10.0,1
180296,10.0,1
180298,10.0,1
180300,10.0,2
180302,NaN,5
180304,NaN,1
180306,10.0,1
180308,10.0,1
180310,10.0,1
180312,NaN,2
180314,NaN,1
180316,NaN,1
180318,NaN,1
180320,10.0,1
180322,10.0,1
180324,10.0,1
180326,10.0,1
180328,10.0,3
180330,NaN,1
180332,10.0,1
180334,10.0,3
180336,10.0,1
180338,NaN,1
180340,10.0,1
180342,10.0,1
180344,10.0,1
180346,10.0,1
180348,10.0,1
180350,NaN,2
180352,10.0,1
180354,10.0,1
180356,10.0,1
180358,NaN,1
180360,10.0,1
180362,10.0,1
180364,10.0,1
180366,10.0,1
180368,10.0,1
180370,NaN,1
180372,10.0,1
180374,10.0,1
180376,10.0,1
180378,NaN,1
180380,NaN,1
180382,NaN,1
180384,NaN,1
180386,NaN,2
180388,NaN,1
180390,NaN,1
180392,NaN,1
180394,NaN,2
180396,NaN,1
180398,NaN,1
180400,NaN,2
180402,NaN,1
180404,NaN,1
180406,NaN,1
180408,NaN,2
180410,NaN,1
180412,NaN,2
180414,NaN,1
180416,NaN,1
180418,NaN,1
180422,NaN,1
180424,NaN,2
180426,NaN,1
180428,10.0,1
180430,10.0,1
180432,10.0,1
180434,10.0,1
180436,10.0,1
180438,NaN,2
180440,10.0,1
180442,10.0,1
180444,10.0,2
180446,10.0,1
180448,10.0,1
180450,10.0,1
180452,NaN,1
180454,NaN,1
180456,10.0,1
180458,10.0,1
180460,NaN,1
180462,NaN,1
180464,NaN,1
180466,10.0,1
180468,NaN,1
180470,10.0,1
180472,NaN,1
180474,10.0,1
180476,NaN,1
180478,NaN,2
180480,NaN,2
180482,10.0,1
180484,10.0,1
180486,10.0,1
180488,NaN,1
180490,10.0,1
180492,10.0,1
180494,NaN,1
180496,10.0,1
180498,10.0,1
180500,NaN,1
180502,10.0,1
180504,10.0,1
180506,NaN,1
180508,10.0,1
180510,10.0,1
180512,10.0,1
180514,10.0,1
180516,10.0,1
180518,NaN,1
180520,10.0,1
180522,10.0,1
180524,10.0,1
180526,NaN,3
180528,10.0,1
180530,10.0,1
180532,10.0,1
180534,10.0,1
180536,10.0,1
180538,10.0,1
180540,NaN,1
180542,10.0,1
180544,NaN,1
180546,10.0,1
180548,10.0,1
180550,NaN,1
180552,10.0,1
180554,10.0,1
180556,10.0,1
180558,10.0,1
180560,10.0,1
180562,NaN,1
180564,10.0,1
180566,NaN,1
180568,NaN,1
180570,10.0,1
180572,15.0,1
180574,10.0,2
180576,10.0,1
180578,NaN,1
180580,10.0,1
180582,10.0,1
180584,NaN,1
180586,10.0,1
180588,10.0,1
180590,NaN,1
180592,NaN,1
180594,NaN,1
180598,NaN,1
180600,NaN,1
180602,NaN,1
180604,NaN,1
180606,NaN,1
180608,NaN,2
180610,NaN,1
180612,NaN,1
180614,NaN,2
180616,NaN,1
180618,NaN,1
180620,NaN,1
180622,NaN,1
180624,10.0,1
180626,NaN,1
180628,10.0,2
180630,10.0,1
180632,10.0,1
180634,10.0,1
180636,10.0,2
180638,NaN,1
180640,10.0,1
180642,10.0,1
180644,NaN,1
180646,NaN,1
180648,10.0,1
180650,10.0,1
180652,NaN,2
180654,10.0,1
180656,10.0,1
180658,10.0,1
180660,NaN,1
180662,NaN,1
180664,10.0,1
180666,10.0,1
180668,10.0,1
180670,10.0,1
180672,10.0,1
180674,10.0,1
180676,10.0,1
180678,10.0,1
180680,10.0,1
180682,10.0,1
180684,10.0,2
180686,10.0,1
180688,10.0,1
180690,10.0,1
180692,10.0,1
180694,10.0,1
180696,10.0,1
180698,10.0,1
180700,10.0,1
180702,10.0,1
180704,10.0,1
180706,10.0,1
180708,10.0,1
180710,NaN,1
180712,10.0,1
180714,NaN,1
180716,NaN,2
180718,NaN,4
180720,10.0,1
180722,NaN,1
180724,NaN,1
180726,10.0,1
180728,10.0,1
180730,10.0,1
180732,NaN,1
180734,10.0,1
180736,10.0,1
180738,10.0,1
180740,10.0,1
180742,NaN,2
180744,10.0,1
180746,10.0,1
180748,NaN,1
180750,NaN,2
180752,10.0,1
180754,10.0,1
180756,10.0,1
180758,10.0,1
180760,NaN,2
180762,10.0,1
180764,NaN,3
180766,10.0,1
180768,NaN,1
180770,NaN,1
180772,10.0,1
180774,NaN,1
180776,10.0,1
180778,10.0,1
180780,NaN,1
180782,10.0,1
180784,10.0,1
180786,NaN,1
180788,10.0,1
180790,10.0,1
180792,10.0,1
180794,10.0,1
180796,10.0,1
180798,10.0,1
180800,10.0,1
180802,NaN,1
180804,10.0,1
180806,10.0,1
180808,NaN,1
180810,10.0,1
180812,10.0,1
180814,NaN,1
180816,10.0,1
180818,10.0,1
180820,NaN,1
180822,10.0,1
180824,10.0,1
180826,10.0,1
180828,10.0,1
180830,10.0,1
180832,10.0,1
180834,NaN,1
180836,10.0,1
180838,NaN,1
180842,10.0,1
180844,NaN,1
180846,10.0,1
180848,10.0,1
180850,10.0,2
180852,10.0,3
180854,10.0,1
180856,10.0,2
180858,10.0,1
180860,NaN,1
180862,NaN,1
180864,NaN,1
180866,NaN,3
180868,10.0,1
180870,NaN,1
180872,10.0,1
180874,10.0,1
180876,10.0,1
180878,10.0,1
180880,10.0,1
180882,NaN,1
180884,10.0,1
180886,NaN,1
180888,10.0,1
180890,10.0,1
180892,10.0,1
180894,10.0,1
180896,NaN,1
180898,10.0,1
180900,10.0,1
180902,10.0,1
180904,NaN,1
180906,10.0,1
180908,10.0,1
180910,10.0,1
180912,10.0,1
180914,10.0,1
180916,NaN,1
180918,10.0,1
180920,10.0,1
180922,10.0,1
180924,10.0,1
180926,NaN,1
180928,NaN,1
180930,10.0,1
180932,NaN,1
180934,10.0,1
180936,NaN,1
180938,10.0,1
180940,10.0,1
180942,NaN,1
180944,10.0,1
180946,10.0,1
180948,10.0,1
180950,10.0,1
180952,10.0,2
180954,NaN,1
180956,10.0,3
180958,10.0,1
180960,NaN,1
180962,10.0,1
180964,10.0,1
180966,10.0,1
180968,10.0,1
180970,NaN,1
180972,10.0,2
180974,NaN,1
180976,10.0,1
180978,10.0,1
180980,10.0,1
180982,10.0,1
180984,NaN,1
180986,10.0,1
180988,NaN,2
180990,10.0,1
180992,NaN,1
180994,NaN,1
180996,10.0,1
180998,NaN,4
181000,10.0,1
181002,10.0,1
181004,10.0,1
181006,10.0,1
181008,NaN,1
181010,10.0,3
181012,NaN,1
181014,NaN,2
181016,10.0,1
181018,10.0,1
181020,NaN,1
181022,NaN,1
181024,NaN,1
181026,10.0,2
181028,NaN,1
181030,NaN,1
181032,10.0,2
181034,10.0,1
181036,10.0,1
181038,NaN,1
181040,NaN,1
181042,NaN,1
181044,10.0,1
181046,10.0,1
181048,NaN,1
181050,10.0,2
181052,10.0,1
181054,10.0,1
181056,NaN,1
181058,NaN,1
181060,NaN,1
181062,NaN,1
181064,NaN,1
181066,NaN,1
181068,NaN,1
181070,NaN,1
181072,10.0,1
181074,10.0,1
181076,10.0,1
181078,NaN,1
181080,NaN,1
181082,10.0,1
181086,NaN,1
181088,NaN,1
181090,10.0,1
181092,10.0,1
181094,10.0,1
181096,10.0,1
181098,10.0,1
181100,NaN,1
181102,10.0,1
181104,10.0,1
181106,10.0,1
181108,10.0,1
181110,10.0,1
181112,10.0,1
181114,NaN,1
181116,NaN,1
181118,10.0,1
181120,10.0,1
181122,10.0,1
181124,10.0,1
181126,10.0,1
181128,NaN,1
181130,10.0,1
181132,10.0,1
181134,10.0,1
181136,NaN,1
181138,10.0,2
181140,NaN,1
181142,10.0,1
181144,10.0,1
181146,NaN,1
181148,10.0,1
181150,NaN,1
181152,NaN,1
181154,NaN,1
181156,NaN,1
181158,10.0,1
181160,10.0,1
181162,NaN,1
181164,10.0,2
181166,10.0,1
181168,NaN,1
181170,10.0,1
181172,10.0,1
181174,10.0,1
181176,10.0,1
181178,10.0,1
181180,10.0,1
181182,10.0,1
181184,10.0,2
181186,10.0,1
181188,10.0,1
181190,NaN,1
181192,NaN,1
181194,10.0,1
181196,10.0,1
181198,10.0,1
181200,10.0,1
181202,10.0,1
181204,10.0,2
181206,10.0,1
181208,10.0,1
181210,10.0,1
181212,10.0,1
181214,10.0,1
181216,10.0,1
181218,10.0,1
181220,NaN,1
181222,10.0,1
181224,NaN,1
181226,NaN,1
181228,10.0,1
181230,NaN,2
181232,NaN,2
181234,10.0,1
181236,NaN,1
181238,NaN,1
181240,NaN,1
181242,NaN,1
181244,NaN,1
181246,20.0,1
181248,NaN,1
181250,10.0,2
181252,NaN,1
181254,NaN,1
181256,NaN,1
181258,10.0,1
181260,NaN,1
181262,10.0,1
181264,10.0,1
181266,NaN,1
181268,NaN,1
181270,10.0,1
181272,NaN,1
181274,10.0,1
181276,NaN,1
181278,10.0,1
181280,10.0,1
181282,NaN,1
181284,10.0,1
181286,10.0,1
181288,NaN,1
181290,10.0,1
181292,NaN,1
181294,NaN,2
181296,10.0,1
181298,10.0,1
181300,10.0,1
181302,10.0,1
181304,NaN,1
181306,10.0,1
181308,10.0,2
181310,NaN,1
181312,10.0,1
181314,10.0,1
181316,10.0,1
181318,NaN,1
181320,NaN,1
181324,NaN,1
181326,10.0,1
181328,NaN,1
181330,10.0,1
181332,NaN,1
181334,10.0,1
181336,NaN,1
181338,10.0,1
181340,10.0,1
181342,NaN,1
181344,10.0,1
181346,10.0,1
181348,10.0,1
181350,10.0,1
181352,10.0,1
181354,NaN,1
181356,10.0,1
181358,10.0,1
181360,10.0,1
181362,10.0,1
181364,10.0,1
181366,NaN,1
181368,10.0,1
181370,NaN,1
181372,10.0,1
181374,10.0,1
181376,10.0,1
181378,10.0,1
181380,NaN,1
181382,10.0,1
181384,NaN,1
181386,NaN,1
181388,10.0,1
181390,10.0,1
181392,NaN,1
181394,NaN,1
181396,10.0,1
181398,NaN,1
181400,10.0,1
181402,NaN,1
181404,NaN,1
181406,NaN,1
181408,NaN,2
181410,NaN,1
181412,10.0,1
181414,NaN,1
181416,10.0,1
181418,10.0,1
181420,10.0,1
181424,NaN,1
181426,10.0,1
181428,10.0,1
181430,10.0,1
181432,NaN,1
181434,NaN,1
181436,NaN,1
181438,10.0,1
181440,10.0,1
181442,10.0,1
181444,NaN,1
181446,10.0,1
181448,NaN,1
181450,10.0,1
181452,10.0,1
181454,10.0,1
181456,10.0,1
181458,NaN,2
181460,NaN,1
181462,10.0,1
181464,10.0,1
181466,10.0,1
181468,NaN,1
181470,10.0,1
181472,NaN,2
181474,10.0,1
181476,10.0,1
181478,10.0,1
181480,10.0,1
181482,NaN,1
181484,10.0,1
181486,NaN,1
181488,10.0,1
181490,10.0,1
181492,10.0,1
181494,10.0,1
181496,10.0,2
181498,10.0,1
181500,NaN,1
181502,NaN,1
181504,10.0,1
181506,10.0,2
181508,NaN,1
181510,NaN,1
181512,10.0,1
181514,NaN,1
181516,10.0,1
181518,10.0,1
181520,NaN,1
181522,10.0,1
181524,10.0,1
181526,NaN,1
181528,10.0,1
181530,10.0,1
181532,NaN,1
181534,NaN,1
181536,NaN,2
181538,10.0,2
181540,10.0,1
181542,NaN,1
181544,10.0,1
181546,10.0,1
181548,NaN,1
181550,10.0,1
181552,NaN,1
181554,NaN,1
181556,10.0,1
181558,NaN,1
181560,10.0,1
181562,10.0,1
181564,NaN,1
181566,10.0,1
181568,NaN,1
181570,10.0,1
181572,NaN,1
181574,10.0,1
181576,10.0,1
181578,NaN,1
181580,NaN,1
181582,NaN,1
181584,NaN,1
181586,NaN,1
181588,10.0,1
181590,10.0,1
181592,NaN,1
181594,NaN,2
181596,NaN,1
181598,10.0,1
181600,NaN,1
181602,NaN,1
181604,NaN,1
181606,NaN,1
181608,10.0,1
181610,10.0,1
181612,10.0,1
181614,10.0,1
181616,10.0,1
181618,NaN,1
181620,NaN,1
181622,NaN,2
181624,NaN,1
181626,NaN,1
181628,NaN,1
181630,NaN,1
181632,NaN,1
181634,NaN,1
181636,NaN,1
181638,NaN,1
181640,10.0,1
181642,10.0,1
181644,NaN,1
181646,10.0,1
181648,NaN,1
181650,10.0,1
181652,10.0,1
181654,10.0,1
181656,10.0,1
181658,10.0,1
181660,10.0,1
181662,10.0,1
181664,10.0,2
181666,10.0,1
181668,10.0,3
181670,NaN,4
181672,10.0,1
181674,NaN,1
181676,NaN,1
181678,10.0,1
181680,10.0,1
181682,NaN,2
181684,10.0,1
181686,10.0,1
181688,10.0,1
181690,NaN,1
181692,NaN,1
181694,10.0,1
181696,NaN,1
181698,NaN,1
181700,10.0,1
181702,10.0,1
181704,NaN,1
181706,10.0,1
181708,10.0,1
181710,10.0,1
181712,10.0,4
181714,NaN,1
181716,10.0,1
181718,NaN,1
181720,10.0,2
181722,10.0,1
181724,NaN,1
181726,NaN,4
181728,10.0,1
181730,NaN,2
181732,10.0,1
181734,NaN,2
181738,10.0,1
181740,10.0,3
181744,NaN,2
181746,NaN,1
181748,10.0,1
181750,10.0,1
181752,NaN,1
181754,10.0,1
181756,10.0,1
181758,10.0,1
181760,10.0,1
181762,10.0,1
181764,NaN,1
181766,10.0,1
181768,NaN,1
181770,10.0,2
181772,10.0,1
181774,10.0,1
181776,NaN,2
181778,NaN,1
181780,NaN,1
181782,NaN,2
181784,10.0,1
181786,10.0,1
181788,10.0,1
181790,10.0,1
181792,10.0,1
181794,10.0,1
181796,10.0,1
181798,NaN,1
181800,10.0,1
181802,10.0,1
181804,10.0,1
181806,NaN,1
181808,NaN,2
181810,10.0,1
181812,NaN,1
181814,10.0,1
181816,10.0,1
181818,10.0,1
181820,10.0,1
181822,10.0,1
181824,NaN,1
181826,NaN,1
181828,10.0,1
181830,NaN,1
181832,10.0,1
181834,NaN,1
181836,10.0,1
181838,10.0,1
181840,NaN,1
181842,NaN,1
181844,NaN,1
181846,NaN,1
181848,NaN,2
181850,NaN,3
181852,NaN,1
181854,NaN,1
181856,NaN,1
181858,NaN,1
181860,NaN,1
181862,NaN,1
181864,NaN,2
181866,10.0,1
181868,NaN,1
181870,NaN,1
181872,10.0,1
181874,10.0,2
181876,10.0,1
181878,NaN,1
181880,NaN,1
181882,10.0,1
181884,10.0,1
181886,10.0,2
181888,NaN,1
181890,NaN,1
181892,10.0,1
181894,NaN,1
181896,10.0,2
181898,10.0,1
181902,10.0,1
181904,10.0,1
181906,NaN,1
181908,10.0,1
181910,10.0,1
181912,NaN,2
181914,10.0,1
181916,10.0,2
181918,NaN,1
181920,10.0,1
181922,NaN,1
181924,10.0,1
181926,10.0,1
181928,10.0,1
181930,10.0,1
181932,10.0,1
181934,NaN,2
181936,NaN,1
181938,10.0,1
181940,NaN,1
181942,10.0,1
181944,NaN,1
181946,10.0,1
181948,NaN,1
181950,NaN,2
181952,NaN,1
181954,10.0,1
181956,NaN,1
181958,NaN,1
181960,10.0,1
181962,10.0,1
181964,10.0,1
181966,NaN,1
181968,10.0,2
181970,10.0,1
181972,10.0,1
181974,10.0,1
181976,NaN,1
181978,NaN,1
181980,NaN,1
181982,10.0,1
181984,10.0,1
181986,NaN,1
181988,NaN,1
181990,NaN,1
181992,10.0,1
181994,10.0,1
181996,NaN,1
181998,10.0,1
182002,10.0,2
182004,10.0,1
182006,NaN,1
182008,10.0,1
182010,10.0,1
182012,10.0,1
182014,10.0,1
182016,NaN,1
182018,10.0,2
182020,10.0,1
182022,NaN,1
182024,10.0,1
182026,NaN,1
182028,10.0,1
182030,10.0,1
182032,10.0,1
182034,NaN,2
182036,10.0,1
182038,NaN,1
182040,NaN,1
182042,NaN,1
182044,NaN,1
182046,NaN,1
182048,NaN,1
182050,NaN,1
182052,NaN,2
182054,NaN,1
182056,NaN,2
182058,NaN,1
182060,NaN,1
182062,NaN,1
182064,NaN,1
182066,10.0,1
182068,10.0,1
182070,10.0,1
182072,NaN,1
182074,10.0,1
182076,10.0,1
182078,10.0,1
182080,10.0,1
182082,10.0,1
182084,10.0,1
182086,10.0,1
182088,10.0,1
182090,NaN,2
182092,10.0,1
182094,10.0,4
182096,10.0,1
182098,10.0,1
182100,10.0,1
182102,10.0,1
182104,NaN,1
182106,10.0,1
182108,NaN,1
182110,NaN,1
182112,10.0,1
182114,10.0,1
182116,10.0,1
182118,NaN,1
182120,10.0,1
182122,NaN,1
182124,10.0,1
182126,10.0,1
182128,10.0,1
182130,10.0,1
182132,NaN,1
182134,10.0,1
182136,10.0,1
182138,10.0,1
182140,NaN,1
182142,10.0,1
182144,10.0,1
182146,NaN,1
182148,NaN,1
182150,NaN,1
182152,10.0,1
182154,NaN,2
182156,10.0,1
182158,10.0,1
182160,NaN,1
182162,10.0,1
182164,NaN,1
182166,10.0,1
182168,10.0,1
182170,NaN,1
182172,10.0,1
182174,10.0,1
182176,10.0,1
182178,NaN,1
182180,NaN,1
182182,NaN,1
182184,10.0,1
182186,NaN,1
182188,10.0,1
182190,10.0,1
182192,NaN,1
182194,NaN,1
182196,10.0,1
182198,10.0,1
182200,NaN,1
182202,10.0,1
182204,10.0,1
182206,NaN,1
182208,NaN,1
182210,10.0,1
182212,10.0,1
182214,NaN,1
182216,10.0,1
182218,NaN,2
182220,NaN,1
182222,10.0,1
182224,NaN,1
182226,10.0,1
182228,10.0,1
182230,10.0,1
182232,10.0,1
182236,10.0,1
182238,10.0,1
182242,10.0,1
182244,NaN,1
182246,10.0,1
182248,10.0,1
182250,NaN,1
182252,NaN,2
182254,NaN,1
182256,NaN,1
182258,NaN,1
182260,NaN,1
