,RaceDesc,OverallJobAccess_quantileNum_4q,lowwagelaborforce_quantileNum_4q,Access30Transit_quantileNum_4q,Access30Transit_ts_quantileNum_4q,spatialmismatch_quantileNum_4q,OverallJobAccess_quantileNum_10q,lowwagelaborforce_quantileNum_10q,Access30Transit_quantileNum_10q,Access30Transit_ts_quantileNum_10q,spatialmismatch_quantileNum_10q,SAP,Agency,Language,Age_bin,total_boardings
39640,3,2,1,2,1,1,5,3,5,4,4,0,0,2,3,12.0
39648,5,2,1,2,1,1,5,3,5,4,4,0,1,0,3,0.0
39649,5,2,1,2,1,1,5,3,5,4,4,0,0,0,0,0.0
39650,2,3,2,2,2,0,9,5,6,5,0,0,0,1,4,0.0
39651,2,3,2,2,2,0,9,5,6,5,0,0,0,0,2,165.0
39672,2,3,2,2,2,0,9,5,6,5,0,0,0,0,2,0.0
39673,3,3,2,2,2,0,9,5,6,5,0,0,4,2,2,948.0
39694,3,3,2,2,2,0,9,5,6,5,0,0,4,0,2,1926.0
39726,2,3,2,2,2,0,9,5,6,5,0,0,0,1,3,0.0
39727,3,3,2,2,2,0,9,5,6,5,0,0,0,2,4,40.0
39741,2,3,2,2,2,0,9,5,6,5,0,0,0,0,4,740.0
39789,2,3,2,2,2,0,9,5,6,5,0,0,0,0,4,7.0
39792,1,3,2,2,2,0,9,5,6,5,0,1,0,0,0,5.0
39794,0,3,2,2,2,0,9,5,6,5,0,0,0,0,1,0.0
39795,3,3,2,2,2,0,9,5,6,5,0,0,0,0,0,217.0
39805,2,3,2,2,2,0,9,5,6,5,0,0,0,0,2,0.0
39806,0,3,2,2,2,0,9,5,6,5,0,0,1,0,1,0.0
39807,2,3,2,2,2,0,9,5,6,5,0,1,0,0,4,0.0
39808,4,1,2,1,0,2,3,5,2,0,6,1,2,0,1,11.0
39813,1,1,2,1,0,2,3,5,2,0,6,0,1,0,2,0.0
39814,1,0,2,2,2,2,1,5,5,6,7,0,0,0,3,507.0
39851,3,0,2,2,2,2,1,5,5,6,7,0,0,2,2,0.0
39852,4,0,2,2,2,2,1,5,5,6,7,0,0,5,3,326.0
39876,0,0,2,2,2,2,1,5,5,6,7,0,1,0,1,7.0
39878,1,0,2,2,2,2,1,5,5,6,7,0,1,0,1,0.0
39879,5,0,2,2,2,2,1,5,5,6,7,1,0,5,4,24.0
39884,7,0,2,2,2,2,1,5,5,6,7,0,5,0,2,0.0
39885,1,0,2,2,2,2,1,5,5,6,7,0,0,0,1,48.0
39903,3,0,2,2,2,2,1,5,5,6,7,0,0,2,3,16.0
39910,0,0,2,2,2,2,1,5,5,6,7,0,0,0,1,0.0
39911,1,0,2,2,2,2,1,5,5,6,7,1,0,0,5,14.0
39916,0,0,2,2,2,2,1,5,5,6,7,0,0,0,1,0.0
39917,3,0,2,2,2,2,1,5,5,6,7,0,0,0,1,0.0
39918,0,0,2,2,2,2,1,5,5,6,7,0,0,0,3,0.0
39919,1,0,2,2,2,2,1,5,5,6,7,0,1,0,0,0.0
39920,0,0,2,2,2,2,1,5,5,6,7,0,1,0,1,0.0
39921,1,0,2,2,2,2,1,5,5,6,7,0,4,0,4,99.0
39931,1,0,2,2,2,2,1,5,5,6,7,1,0,0,2,179.0
39962,4,0,2,2,2,2,1,5,5,6,7,0,0,0,5,0.0
39963,1,0,2,2,2,2,1,5,5,6,7,0,4,0,4,2.0
39964,0,0,2,2,2,2,1,5,5,6,7,1,2,0,2,5.0
39965,0,0,0,1,0,1,1,1,3,0,4,0,0,0,2,17.0
39969,0,0,0,1,0,1,1,1,3,0,4,0,1,0,3,0.0
39970,3,0,0,1,0,1,1,1,3,0,4,0,0,0,1,0.0
39971,4,0,0,1,0,1,1,1,3,0,4,0,0,0,0,0.0
39972,2,1,3,0,1,3,3,8,1,2,8,0,0,5,4,2.0
39974,0,1,3,0,1,3,3,8,1,2,8,0,0,0,2,433.0
40006,3,1,3,0,1,3,3,8,1,2,8,0,1,0,4,0.0
40007,0,1,3,0,1,3,3,8,1,2,8,0,1,0,4,18.0
40011,6,1,3,0,1,3,3,8,1,2,8,0,0,0,1,0.0
40012,2,1,3,0,1,3,3,8,1,2,8,0,0,0,0,1.0
40013,2,1,3,0,1,3,3,8,1,2,8,0,0,0,1,0.0
40014,3,1,3,0,1,3,3,8,1,2,8,0,0,2,0,0.0
40015,5,1,3,0,1,3,3,8,1,2,8,0,0,0,0,0.0
40016,1,1,3,0,1,3,3,8,1,2,8,1,0,0,4,0.0
40017,0,1,1,1,0,1,3,3,3,1,4,0,0,0,3,0.0
40018,5,1,1,1,0,1,3,3,3,1,4,0,0,0,1,99.0
40043,1,1,1,1,0,1,3,3,3,1,4,0,3,5,2,0.0
40044,3,1,1,1,0,1,3,3,3,1,4,0,5,2,3,0.0
40045,1,1,1,1,0,1,3,3,3,1,4,0,1,0,3,0.0
40046,1,1,1,1,0,1,3,3,3,1,4,0,1,0,2,0.0
40047,6,1,1,1,0,1,3,3,3,1,4,1,0,0,5,3.0
40049,0,1,1,1,0,1,3,3,3,1,4,1,0,5,5,0.0
40050,4,1,1,1,0,1,3,3,3,1,4,0,0,0,2,0.0
40051,1,1,1,1,0,1,3,3,3,1,4,0,3,0,1,0.0
40052,6,3,0,2,2,0,9,1,6,6,0,0,0,0,1,0.0
40053,1,3,0,2,2,0,9,1,6,6,0,1,0,0,1,0.0
40054,2,3,0,2,2,0,9,1,6,6,0,0,4,0,3,0.0
40055,2,3,0,2,2,0,9,1,5,5,0,0,1,0,3,52.0
40067,2,3,0,2,2,0,9,1,5,5,0,0,0,0,0,7.0
40072,3,3,0,2,2,0,9,1,5,5,0,0,0,0,2,0.0
40073,3,3,0,2,2,0,9,1,5,5,0,0,0,0,2,8.0
40074,5,3,0,2,2,0,9,1,5,5,0,0,0,0,2,2.0
40076,1,3,0,2,2,0,9,1,5,5,0,1,0,0,0,0.0
40077,3,3,0,2,2,0,9,1,5,5,0,1,0,0,2,27.0
40082,1,3,0,2,2,0,9,1,5,5,0,0,0,0,5,0.0
40083,2,3,0,2,2,0,9,1,5,5,0,1,0,5,5,11.0
40084,2,3,0,2,2,0,9,1,5,5,0,1,0,5,5,17.0
40085,2,3,0,2,2,0,9,1,5,5,0,0,4,5,3,0.0
40086,0,3,0,2,0,0,7,1,5,2,1,0,0,0,1,0.0
40087,0,3,0,2,0,0,7,1,5,2,1,0,0,0,1,0.0
40088,6,3,0,2,0,0,7,1,5,2,1,0,0,0,0,69.0
40100,0,3,0,2,0,0,7,1,5,2,1,0,0,0,1,6.0
40101,1,1,1,2,2,1,3,3,7,6,4,0,4,0,4,356.0
40122,2,1,1,2,2,1,3,3,7,6,4,1,2,0,5,24.0
40132,2,1,1,2,2,1,3,3,7,6,4,1,2,0,5,0.0
40133,2,1,1,2,2,1,3,3,7,6,4,1,2,1,5,5.0
40136,0,1,1,2,2,1,3,3,7,6,4,0,4,5,0,1.0
40137,0,0,0,2,1,1,0,1,6,4,4,0,1,0,4,0.0
40138,0,0,0,2,1,1,0,1,6,4,4,0,0,0,1,0.0
40139,0,0,0,2,1,1,0,1,6,4,4,0,1,0,4,1.0
40140,3,0,2,1,2,2,1,5,4,5,7,0,0,2,3,27.0
40141,0,0,2,1,2,2,1,5,4,5,7,1,3,0,2,0.0
40142,3,0,2,1,2,2,1,5,4,5,7,0,0,2,2,68.0
40155,3,0,2,1,2,2,1,5,4,5,7,0,0,0,2,332.0
40200,1,0,2,1,2,2,1,5,4,5,7,0,3,0,2,0.0
40201,3,0,2,1,2,2,1,5,4,5,7,0,0,2,2,50.0
40214,3,0,2,1,2,2,1,5,4,5,7,0,0,2,3,17.0
40221,2,0,2,1,2,2,1,5,4,5,7,0,1,0,3,0.0
40222,1,0,2,1,2,2,1,5,4,5,7,0,0,0,3,0.0
40223,4,0,2,1,2,2,1,5,4,5,7,0,0,0,0,0.0
40224,2,0,2,1,2,2,1,5,4,5,7,0,0,5,5,0.0
40225,1,0,2,1,2,2,1,5,4,5,7,0,0,0,1,435.0
40258,3,0,2,1,2,2,1,5,4,5,7,0,0,2,1,256.0
40281,1,0,2,1,2,2,1,5,4,5,7,0,0,0,2,0.0
40282,1,0,2,1,2,2,1,5,4,5,7,0,0,5,0,0.0
40283,4,0,2,1,2,2,1,5,4,5,7,0,0,2,3,11.0
40286,3,0,2,1,2,2,1,5,4,5,7,0,0,2,2,4.0
40287,3,0,2,1,2,2,1,5,4,5,7,0,0,0,0,2.0
40288,2,2,0,0,0,0,5,1,0,1,2,1,0,1,5,2.0
40289,0,2,0,0,0,0,5,1,0,1,2,0,0,0,3,86.0
40294,0,2,0,0,0,0,5,1,0,1,2,1,2,5,4,0.0
40295,5,2,0,0,0,0,5,1,0,1,2,1,2,0,5,4.0
40297,1,0,1,0,0,2,1,4,1,1,7,0,0,0,4,58.0
40308,6,0,1,0,0,2,1,4,1,1,7,0,1,0,3,5.0
40311,5,0,1,0,0,2,1,4,1,1,7,1,2,0,1,18.0
40314,1,0,1,0,0,2,1,4,1,1,7,0,1,0,3,0.0
40315,0,0,1,0,0,2,1,4,1,1,7,0,0,0,2,0.0
40316,4,0,1,0,0,2,1,4,1,1,7,0,0,0,2,0.0
40317,0,1,0,2,2,0,3,0,6,5,1,0,0,0,4,4.0
40318,2,1,0,2,2,0,3,0,6,5,1,0,0,0,2,0.0
40319,0,1,0,2,2,0,3,0,6,5,1,0,1,0,2,0.0
40320,4,2,0,2,1,0,5,1,5,4,1,1,3,0,4,0.0
40321,0,2,0,2,1,0,5,1,5,4,1,0,1,0,1,0.0
40322,3,2,3,0,0,2,6,7,0,0,6,0,0,0,2,28.0
40329,2,2,3,0,0,2,6,7,0,0,6,0,0,0,1,0.0
40330,4,2,3,0,0,2,6,7,0,0,6,1,0,0,1,5.0
40332,6,2,3,0,0,2,6,7,0,0,6,1,2,0,0,0.0
40333,0,2,3,0,0,2,6,7,0,0,6,1,2,0,2,0.0
40334,2,2,3,0,0,2,6,7,0,0,6,0,4,5,0,0.0
40335,0,2,3,0,0,2,6,7,0,0,6,1,2,0,2,0.0
40336,1,2,3,0,0,2,6,7,0,0,6,0,4,0,4,0.0
40337,1,2,3,0,0,2,6,7,0,0,6,1,2,0,1,0.0
40338,3,0,1,0,0,2,1,4,0,0,7,0,4,2,3,79.0
40363,0,0,1,0,0,2,1,4,0,0,7,0,1,0,3,0.0
40364,3,0,1,0,0,2,1,4,0,0,7,0,0,2,4,0.0
40365,1,0,1,0,0,2,1,4,0,0,7,0,1,0,4,0.0
40366,6,1,2,1,1,2,4,5,3,3,5,0,0,0,3,0.0
40367,0,1,2,1,1,2,4,5,3,3,5,1,0,0,5,0.0
40368,5,1,2,1,1,2,4,5,3,3,5,0,1,0,3,0.0
40369,0,1,2,1,1,2,4,5,3,3,5,0,0,0,2,0.0
40370,5,1,2,1,1,2,4,5,3,3,5,0,1,0,2,0.0
40371,3,0,2,0,0,3,0,7,0,1,9,0,0,2,3,30.0
40378,2,0,2,0,0,3,0,7,0,1,9,0,0,0,5,0.0
40379,5,0,2,0,0,3,0,7,0,1,9,0,0,0,4,0.0
40380,0,0,2,0,0,3,0,7,0,1,9,0,0,0,2,0.0
40381,4,0,0,0,1,1,1,1,1,2,3,0,0,0,0,0.0
40382,2,0,2,1,0,3,2,6,2,1,8,1,3,1,5,0.0
40383,3,0,2,1,0,3,2,6,2,1,8,0,0,2,3,4.0
40384,0,0,2,1,0,3,2,6,2,1,8,0,0,0,0,0.0
40385,6,0,2,1,0,3,2,6,2,1,8,0,1,0,1,0.0
40386,2,0,2,1,0,3,2,6,2,1,8,1,0,1,5,11.0
40393,2,0,2,1,0,3,2,6,2,1,8,1,0,0,5,0.0
40394,2,0,2,1,0,3,2,6,2,1,8,1,0,1,5,4.0
40397,2,0,2,1,0,3,2,6,2,1,8,1,2,1,5,11.0
40404,2,0,2,1,0,3,2,6,2,1,8,1,2,1,5,10.0
40409,2,0,2,1,0,3,2,6,2,1,8,1,2,1,5,0.0
40410,2,0,2,1,0,3,2,6,2,1,8,1,2,1,5,0.0
40411,1,0,2,1,0,3,2,6,2,1,8,0,0,5,1,1.0
40412,2,0,2,1,0,3,2,6,2,1,8,0,1,1,5,3.0
40414,2,0,2,1,0,3,2,6,2,1,8,0,1,1,5,2.0
40416,2,0,2,1,0,3,2,6,2,1,8,1,3,1,5,1.0
40417,2,0,2,1,0,3,2,6,2,1,8,0,3,5,5,0.0
40418,1,0,2,1,0,3,2,6,2,1,8,0,0,5,1,17.0
40426,2,0,2,1,0,3,2,6,2,1,8,1,2,1,5,0.0
40427,2,0,2,1,0,3,2,6,2,1,8,0,1,1,5,0.0
40428,2,0,2,1,0,3,2,6,2,1,8,1,2,1,5,0.0
40429,5,1,1,1,1,1,3,2,4,3,3,0,0,0,1,16.0
40438,0,1,1,1,1,1,3,2,4,3,3,0,1,0,2,0.0
40439,1,0,2,0,0,3,0,6,0,0,8,0,0,0,1,43.0
40446,0,0,2,0,0,3,0,6,0,0,8,0,0,0,4,0.0
40447,0,0,2,0,0,3,0,6,0,0,8,0,0,0,4,0.0
40448,0,0,2,0,0,3,0,6,0,0,8,0,1,0,2,0.0
40449,0,0,2,0,0,3,0,6,0,0,8,0,0,0,4,0.0
40450,1,0,2,0,0,3,0,6,0,0,8,0,5,0,1,0.0
40451,8,0,2,0,0,3,0,6,0,0,8,0,0,0,0,0.0
40452,0,0,2,0,0,3,0,6,0,0,8,1,2,0,2,0.0
40453,0,0,2,0,0,3,0,6,0,0,8,1,2,0,2,0.0
40454,0,0,2,0,0,3,0,6,0,0,8,0,0,0,2,0.0
40455,0,0,2,0,0,3,0,6,0,0,8,0,0,0,2,0.0
40456,0,0,2,0,0,3,0,6,0,0,8,0,5,0,3,0.0
40457,0,0,2,0,0,3,0,6,0,0,8,0,1,0,2,0.0
40458,0,0,2,0,0,3,0,6,0,0,8,0,3,0,3,0.0
40459,0,0,2,0,0,3,0,6,0,0,8,0,1,0,2,0.0
40460,2,0,2,0,0,3,0,6,0,0,8,0,1,0,1,0.0
40461,1,0,2,0,0,3,0,6,0,0,8,0,1,0,1,0.0
40462,0,0,2,0,0,3,0,6,0,0,8,0,4,0,2,0.0
40463,0,0,2,0,0,3,0,6,0,0,8,0,0,0,1,44.0
40475,5,0,0,1,1,1,1,1,2,2,4,0,1,2,2,0.0
40476,3,1,1,1,1,1,3,2,4,3,4,0,0,2,4,2.0
40478,1,1,1,1,1,1,3,2,4,3,4,1,3,0,1,0.0
40479,3,2,0,0,1,0,7,1,1,2,1,0,0,0,4,0.0
40480,1,2,0,0,1,0,7,1,1,2,1,1,2,0,1,53.0
40489,1,2,0,0,1,0,7,1,1,2,1,1,0,0,2,0.0
40490,1,2,0,3,3,0,5,1,8,7,2,0,0,0,0,157.0
40515,2,2,0,3,3,0,5,1,8,7,2,0,0,0,0,0.0
40516,0,2,0,3,3,0,5,1,8,7,2,0,0,0,1,34.0
40522,0,2,0,3,3,0,5,1,8,7,2,0,0,0,0,0.0
40523,1,2,0,3,3,0,5,1,8,7,2,0,4,0,2,79.0
40546,1,2,0,3,3,0,5,1,8,7,2,0,0,0,1,33.0
40555,2,2,0,3,3,0,5,1,8,7,2,0,4,0,2,0.0
40556,2,2,0,3,3,0,5,1,8,7,2,0,0,0,0,0.0
40557,0,2,0,3,3,0,5,1,8,7,2,0,0,0,0,3.0
40559,4,2,0,3,3,0,5,1,8,7,2,0,0,0,0,0.0
40560,0,2,0,3,3,0,5,1,8,7,2,0,0,0,0,5.0
40563,2,2,0,3,3,0,5,1,8,7,2,0,0,0,1,0.0
40564,0,2,0,3,3,0,5,1,8,7,2,0,0,0,0,12.0
40567,2,2,0,3,3,0,5,1,8,7,2,0,0,0,0,42.0
40574,2,2,0,3,3,0,5,1,8,7,2,0,0,0,0,48.0
40592,3,2,0,3,3,0,5,1,8,7,2,0,0,0,0,4.0
40594,2,2,0,3,3,0,5,1,8,7,2,0,4,0,0,85.0
40608,0,2,0,3,3,0,5,1,8,7,2,0,0,0,2,266.0
40629,3,2,0,3,3,0,5,1,8,7,2,0,4,0,0,0.0
40630,2,2,0,3,3,0,5,1,8,7,2,0,0,0,0,0.0
40631,4,2,0,3,3,0,5,1,8,7,2,0,0,0,1,92.0
40650,4,2,0,3,3,0,5,1,8,7,2,0,0,0,2,23.0
40653,4,2,0,3,3,0,5,1,8,7,2,0,0,0,1,4.0
40654,1,3,2,0,1,1,8,6,2,3,3,0,0,0,1,7.0
40655,7,3,2,0,1,1,8,6,2,3,3,0,4,0,2,0.0
40656,1,3,2,0,1,1,8,6,2,3,3,0,5,0,2,0.0
40657,3,3,2,0,1,1,8,6,2,3,3,0,0,2,0,0.0
40658,1,3,2,0,1,1,8,6,2,3,3,0,3,5,1,0.0
40659,1,3,2,0,1,1,8,6,2,3,3,0,1,0,2,0.0
40660,1,3,2,0,1,1,8,6,2,3,3,0,0,0,1,0.0
40661,2,3,2,0,1,1,8,6,2,3,3,0,5,0,0,0.0
40662,0,3,2,0,1,1,8,6,2,3,3,0,0,0,1,0.0
40663,0,3,2,0,1,1,8,6,2,3,3,0,1,0,2,0.0
40664,2,3,2,0,1,1,8,6,2,3,3,1,0,1,5,0.0
40665,2,3,2,0,1,1,8,6,2,3,3,1,2,5,5,0.0
40666,1,3,2,0,1,1,8,6,2,3,3,0,0,0,4,0.0
40667,2,3,2,0,1,1,8,6,2,3,3,0,0,0,0,1.0
40668,1,3,2,0,1,1,8,6,2,3,3,0,0,0,2,20.0
40672,1,3,2,0,1,1,8,6,2,3,3,0,0,0,2,0.0
40673,0,3,2,0,1,1,8,6,2,3,3,0,1,0,3,0.0
40674,1,1,2,0,1,3,3,6,2,3,7,0,0,0,3,30.0
40677,4,1,2,0,1,3,3,6,2,3,7,0,0,0,0,0.0
40678,2,1,2,0,1,3,3,6,2,3,7,0,0,1,3,98.0
40701,1,1,2,0,1,3,3,6,2,3,7,0,0,0,1,69.0
40708,0,1,2,0,1,3,3,6,2,3,7,0,1,0,2,0.0
40709,2,1,2,0,1,3,3,6,2,3,7,0,0,0,2,0.0
40710,3,2,2,1,1,2,6,6,3,4,5,0,0,2,3,0.0
40711,2,2,2,1,1,2,6,6,3,4,5,1,2,1,4,121.0
40724,0,2,2,1,1,2,6,6,3,4,5,0,0,0,3,0.0
40725,1,2,2,1,1,2,6,6,3,4,5,1,3,0,1,0.0
40726,0,2,2,1,1,2,6,6,3,4,5,1,2,0,4,127.0
40740,3,2,2,1,1,2,6,6,3,4,5,0,0,2,1,0.0
40741,1,2,2,1,1,2,6,6,3,4,5,0,0,0,1,0.0
40742,1,2,2,1,1,2,6,6,3,4,5,0,1,0,0,0.0
40743,0,2,2,1,1,2,6,6,3,4,5,1,2,0,0,26.0
40747,3,2,2,1,1,2,6,6,3,4,5,0,0,2,1,31.0
40753,3,2,2,1,1,2,6,6,3,4,5,0,0,2,1,0.0
40754,1,2,2,1,1,2,6,6,3,4,5,0,0,0,2,0.0
40755,1,2,2,1,1,2,6,6,3,4,5,0,0,0,1,0.0
40756,4,2,2,1,1,2,6,6,3,4,5,0,0,0,1,4.0
40757,8,2,2,1,1,2,6,6,3,4,5,0,0,0,4,0.0
40758,4,2,2,1,1,2,6,6,3,4,5,0,0,0,1,161.0
40771,1,2,2,1,1,2,6,6,3,4,5,0,1,0,0,0.0
40772,6,2,2,1,1,2,6,6,3,4,5,0,0,0,1,0.0
40773,2,2,2,1,1,2,6,6,3,4,5,0,1,0,1,0.0
40774,2,2,2,1,1,2,6,6,3,4,5,0,4,5,2,0.0
40775,0,2,2,1,1,2,6,6,3,4,5,1,0,0,5,42.0
40781,3,2,2,1,1,2,6,6,3,4,5,0,0,2,3,234.0
40809,3,2,2,1,1,2,6,6,3,4,5,0,0,2,2,0.0
40810,1,2,2,1,1,2,6,6,3,4,5,0,4,0,3,0.0
40811,1,0,0,1,0,1,1,1,3,1,2,1,3,0,1,0.0
40812,6,0,0,1,0,1,1,1,3,1,2,1,2,0,2,0.0
40813,0,0,0,1,0,1,1,1,3,1,2,1,0,0,5,0.0
40814,2,0,0,1,0,1,1,1,3,1,2,0,4,0,4,129.0
40824,2,1,0,0,1,1,3,2,2,3,3,0,0,0,3,0.0
40825,1,1,0,0,1,1,3,2,2,3,3,0,1,0,2,0.0
40826,0,1,0,0,1,1,3,2,2,3,3,0,0,5,3,0.0
40827,0,1,0,0,1,1,3,2,2,3,3,0,0,0,1,0.0
40828,0,1,0,0,1,1,3,2,2,3,3,0,1,0,4,0.0
40829,1,1,0,0,1,1,3,2,2,3,3,1,2,0,4,0.0
40830,0,1,0,0,1,1,3,2,2,3,3,0,1,0,2,0.0
40831,3,1,0,0,1,1,3,2,2,3,3,0,0,0,3,0.0
40832,1,1,0,0,1,1,3,2,2,3,3,0,0,0,1,0.0
40833,0,1,0,0,1,1,3,2,2,3,3,1,2,0,2,0.0
40834,0,1,0,0,1,1,3,2,2,3,3,1,2,0,1,0.0
40835,0,1,0,0,1,1,3,2,2,3,3,0,0,0,2,0.0
40836,8,1,0,0,1,1,3,2,2,3,3,0,1,0,1,0.0
40837,8,1,0,0,1,1,3,2,2,3,3,0,1,0,0,0.0
40838,0,1,0,0,1,1,3,2,2,3,3,0,1,0,3,0.0
40839,0,1,0,0,1,1,3,2,2,3,3,0,0,0,2,0.0
40840,2,1,0,0,1,1,3,2,2,3,3,0,0,5,1,0.0
40841,0,1,0,0,1,1,3,2,2,3,3,0,1,0,3,0.0
40842,0,1,0,0,1,1,3,2,2,3,3,1,0,0,2,122.0
40859,1,1,0,0,1,1,3,2,2,3,3,1,2,5,2,0.0
40860,3,1,0,0,1,1,3,2,2,3,3,0,5,2,2,0.0
40861,3,1,0,0,1,1,3,2,2,3,3,0,5,2,1,0.0
40862,0,1,0,0,1,1,3,2,2,3,3,0,0,0,1,0.0
40863,0,1,0,0,1,1,3,2,2,3,3,0,0,5,2,0.0
40864,0,1,0,0,1,1,3,2,2,3,3,1,2,0,2,0.0
40865,3,1,0,0,1,1,3,2,2,3,3,0,1,0,1,0.0
40866,0,1,0,0,1,1,3,2,2,3,3,1,2,0,2,0.0
40867,1,1,0,0,1,1,3,2,2,3,3,1,2,0,1,0.0
40868,3,1,0,0,1,1,3,2,2,3,3,0,4,0,0,0.0
40869,3,1,0,0,1,1,3,2,2,3,3,0,4,0,3,0.0
40870,0,1,0,0,1,1,3,2,2,3,3,0,5,0,2,352.0
40892,0,1,0,0,1,1,3,2,2,3,3,0,1,0,2,0.0
40893,5,1,0,0,1,1,3,2,2,3,3,1,2,0,1,0.0
40894,0,1,0,0,1,1,3,2,2,3,3,1,2,0,2,14.0
40901,1,2,1,0,1,0,6,2,2,3,2,0,3,0,3,0.0
40902,1,2,1,0,1,0,6,2,2,3,2,0,0,0,1,0.0
40903,1,2,1,0,1,0,6,2,2,3,2,1,2,0,2,0.0
40904,1,2,1,0,1,0,6,2,2,3,2,1,2,0,2,15.0
40909,1,2,1,0,1,0,6,2,2,3,2,1,2,0,1,7.0
40911,3,2,1,0,1,0,6,2,2,3,2,0,1,0,1,0.0
40912,1,2,1,0,1,0,6,2,2,3,2,0,5,0,1,25.0
40922,5,2,1,0,1,0,6,2,2,3,2,1,2,0,1,0.0
40923,0,1,3,1,1,3,4,8,3,3,8,0,0,0,1,0.0
40924,0,1,3,1,1,3,4,8,3,3,8,0,0,0,0,0.0
40925,0,1,3,1,1,3,4,8,3,3,8,0,1,0,3,22.0
40935,0,1,3,1,1,3,4,8,3,3,8,0,1,0,0,0.0
40936,2,1,3,1,1,3,4,8,3,3,8,0,1,0,5,0.0
40937,1,3,0,2,1,0,7,0,7,4,0,0,0,0,0,3.0
40938,0,3,0,2,1,0,7,0,7,4,0,0,4,0,2,3.0
40939,0,3,0,2,1,0,7,0,7,4,0,0,0,0,2,0.0
40940,6,3,0,2,1,0,7,0,7,4,0,0,1,0,2,0.0
40941,3,3,0,2,1,0,7,0,7,4,0,0,0,2,2,0.0
40942,3,3,0,2,1,0,7,0,7,4,0,0,0,2,2,0.0
40943,7,3,0,2,1,0,7,0,7,4,0,0,4,0,2,72.0
40965,1,3,1,2,2,0,7,2,7,6,1,1,3,0,3,56.0
40976,0,3,1,2,2,0,7,2,7,6,1,0,0,0,0,3.0
40977,3,3,1,2,2,0,7,2,7,6,1,0,0,2,4,0.0
40978,1,3,1,2,2,0,7,2,7,6,1,0,5,0,1,0.0
40979,0,3,1,2,2,0,7,2,7,6,1,0,0,0,1,0.0
40980,1,3,1,2,2,0,7,2,7,6,1,1,0,5,5,93.0
40983,0,3,1,2,2,0,7,2,7,6,1,1,2,0,1,0.0
40984,5,3,1,2,2,0,7,2,7,6,1,1,0,0,3,121.0
40998,6,3,1,2,2,0,7,2,7,6,1,1,2,0,4,0.0
40999,4,3,1,2,2,0,7,2,7,6,1,0,0,0,0,20.0
41006,3,3,1,2,2,0,7,2,7,6,1,0,0,2,4,181.0
41047,1,3,1,2,2,0,7,2,7,6,1,1,2,0,2,3.0
41048,4,3,1,2,2,0,7,2,7,6,1,0,0,0,1,157.0
41076,3,0,2,1,1,3,1,7,3,4,8,0,0,2,1,0.0
41077,3,0,2,1,1,3,1,7,3,4,8,0,0,2,1,0.0
41078,3,0,2,1,1,3,1,7,3,4,8,0,0,2,1,0.0
41079,6,0,2,1,1,3,1,7,3,4,8,0,1,0,2,0.0
41080,4,0,2,1,1,3,1,7,3,4,8,0,0,0,1,0.0
41081,3,0,2,1,1,3,1,7,3,4,8,0,0,2,0,0.0
41082,3,0,2,1,1,3,1,7,3,4,8,0,5,2,0,0.0
41083,3,0,2,1,1,3,1,7,3,4,8,0,0,2,0,0.0
41084,3,0,2,1,1,3,1,7,3,4,8,0,0,2,3,0.0
41085,0,0,2,0,0,3,0,6,1,1,8,0,1,0,1,0.0
41086,5,3,2,1,1,1,7,5,4,3,2,0,0,0,3,57.0
41097,4,3,2,1,1,1,7,5,4,3,2,1,3,5,4,0.0
41098,3,3,2,1,1,1,7,5,4,3,2,0,0,0,2,75.0
41122,1,3,2,1,1,1,7,5,4,3,2,0,0,0,2,45.0
41131,4,3,2,1,1,1,7,5,4,3,2,1,0,0,0,0.0
41132,2,3,2,1,1,1,7,5,4,3,2,0,0,0,4,0.0
41133,2,3,2,1,1,1,7,5,4,3,2,0,0,0,3,0.0
41134,3,3,2,1,1,1,7,5,4,3,2,0,4,0,0,59.0
41140,0,3,2,1,1,1,7,5,4,3,2,0,0,0,1,50.0
41155,2,3,2,1,1,1,7,5,4,3,2,0,0,0,2,6.0
41159,0,0,2,0,0,3,0,5,1,2,8,0,0,0,0,7.0
41162,0,0,2,0,0,3,0,5,1,2,8,0,2,0,1,0.0
41163,1,0,2,0,0,3,0,5,1,2,8,0,3,0,4,0.0
41164,0,0,2,0,0,3,0,5,1,2,8,0,1,0,4,133.0
41180,0,0,2,0,0,3,0,5,1,2,8,0,1,0,3,0.0
41181,0,0,2,0,0,3,0,5,1,2,8,0,1,0,1,0.0
41182,0,0,2,0,0,3,0,5,1,2,8,0,0,0,4,0.0
41183,5,0,2,0,0,3,0,5,1,2,8,0,1,0,2,0.0
41184,0,0,2,0,0,3,0,5,1,2,8,0,1,0,1,0.0
41185,6,0,2,0,0,3,0,5,1,2,8,0,1,0,2,0.0
41186,0,0,2,0,0,3,0,5,1,2,8,0,1,0,3,8.0
41189,1,0,2,0,0,3,0,5,1,2,8,0,1,0,1,0.0
41190,0,0,2,0,0,3,0,5,1,2,8,0,1,0,2,0.0
41191,0,0,2,0,0,3,0,5,1,2,8,0,1,0,0,0.0
41192,1,0,2,0,0,3,0,5,1,2,8,0,0,0,2,0.0
41193,1,0,2,0,0,3,0,5,1,2,8,0,1,0,3,0.0
41194,8,0,2,0,0,3,0,5,1,2,8,0,1,0,1,0.0
